timestamp,elapsed_seconds,phase_id,phase_name,iteration,nnodes,gpus_per_node,gpu_id,gpu_name,temperature_c,power_draw_w,power_limit_w,enforced_power_limit_w,pstate,clocks_throttle_active,clocks_throttle_gpu_idle,clocks_throttle_sw_power_cap,memory_used_mb,memory_total_mb,memory_util_percent,gpu_util_percent,sm_clock_mhz,mem_clock_mhz
2026-02-12_11:46:04,7,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,49,60.19,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:05,8,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,50,60.08,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:05,8,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,49,60.08,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:06,9,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,49,59.88,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:06,9,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,48,59.78,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:07,10,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,49,59.59,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:07,10,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,48,59.69,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:09,12,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,49,59.40,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:09,12,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,47,59.41,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:10,13,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,48,59.20,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:10,13,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,47,59.33,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:11,14,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,48,59.10,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:11,14,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,47,59.22,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_11:46:12,15,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,47,59.49,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:12,15,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,46,58.91,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:14,17,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,47,58.70,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:14,17,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,46,58.72,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:15,18,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,47,58.60,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:15,18,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,46,58.82,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:16,19,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,46,58.41,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:16,19,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,45,58.52,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:17,20,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,46,58.70,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:17,20,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,45,58.43,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:19,22,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,46,58.51,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:19,22,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,45,58.30,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:20,23,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,45,58.51,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:20,23,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,44,58.11,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:21,24,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,45,58.47,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:21,24,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,44,57.97,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:24,27,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,45,80.90,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,1410,1512
2026-02-12_11:46:24,27,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,44,79.23,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,1410,1512
2026-02-12_11:46:25,28,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,45,80.21,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,1410,1512
2026-02-12_11:46:25,28,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,44,79.91,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,1410,1512
2026-02-12_11:46:27,30,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,44,57.81,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:27,30,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,57.63,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,225,1512
2026-02-12_11:46:28,31,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,57.81,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:28,31,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,57.54,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:29,32,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,57.71,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:29,32,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,57.43,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:30,33,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,57.52,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:30,33,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,57.33,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:31,34,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,57.52,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:31,34,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,57.43,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:33,36,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,57.42,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:33,36,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,57.14,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:34,37,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,57.31,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:34,37,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,57.04,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:35,38,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,57.31,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:35,38,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,56.93,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:36,39,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,57.12,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:36,39,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,56.93,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:38,41,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,57.12,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:38,41,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,56.85,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:39,42,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,57.02,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:39,42,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,56.73,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:40,43,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,57.31,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:40,43,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,56.64,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:41,44,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,56.92,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:41,44,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,56.64,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:42,45,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,56.83,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:42,45,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,56.85,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_11:46:44,47,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,61.94,300.00,300.00,P0,0x0000000000000004,Not Active,Active,728,81920,0,2,1395,1512
2026-02-12_11:46:44,47,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.26,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,848,81920,0,0,1410,1512
2026-02-12_11:46:45,48,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,85.16,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,4730,81920,5,36,1410,1512
2026-02-12_11:46:45,48,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.93,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,4730,81920,3,65,1410,1512
2026-02-12_11:46:46,49,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,78.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,5622,81920,0,0,1410,1512
2026-02-12_11:46:46,49,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,78.04,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,5920,81920,0,0,1410,1512
2026-02-12_11:46:47,50,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,79.02,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,5622,81920,0,0,1410,1512
2026-02-12_11:46:47,50,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.94,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,5920,81920,0,0,1410,1512
2026-02-12_11:46:48,51,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,94.77,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,5770,81920,3,32,1410,1512
2026-02-12_11:46:48,51,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,88.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,6068,81920,3,63,1410,1512
2026-02-12_11:46:50,53,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,78.52,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8588,81920,0,0,1410,1512
2026-02-12_11:46:50,53,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.54,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8590,81920,0,0,1410,1512
2026-02-12_11:46:51,54,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,78.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8588,81920,0,0,1410,1512
2026-02-12_11:46:51,54,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8590,81920,0,0,1410,1512
2026-02-12_11:46:52,55,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,78.42,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8588,81920,0,0,1410,1512
2026-02-12_11:46:52,55,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.73,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8590,81920,0,0,1410,1512
2026-02-12_11:46:53,56,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,78.13,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8588,81920,0,0,1410,1512
2026-02-12_11:46:53,56,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.75,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8590,81920,0,0,1410,1512
2026-02-12_11:46:54,57,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,78.73,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13140,81920,2,6,1410,1512
2026-02-12_11:46:54,57,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13142,81920,0,0,1410,1512
2026-02-12_11:46:56,59,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,78.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13140,81920,0,0,1410,1512
2026-02-12_11:46:56,59,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,77.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13142,81920,0,0,1410,1512
2026-02-12_11:46:57,60,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,78.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13140,81920,0,0,1410,1512
2026-02-12_11:46:57,60,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,39,77.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13142,81920,0,0,1410,1512
2026-02-12_11:46:58,61,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,78.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13140,81920,0,0,1410,1512
2026-02-12_11:46:58,61,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,39,77.54,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13142,81920,0,0,1410,1512
2026-02-12_11:46:59,62,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,77.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13140,81920,0,0,1410,1512
2026-02-12_11:46:59,62,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,39,77.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13142,81920,0,0,1410,1512
2026-02-12_11:47:00,63,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,77.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13142,81920,0,0,1410,1512
2026-02-12_11:47:00,63,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,39,77.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13144,81920,0,0,1410,1512
2026-02-12_11:47:02,65,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,77.34,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13142,81920,0,0,1410,1512
2026-02-12_11:47:02,65,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,39,77.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13144,81920,0,0,1410,1512
2026-02-12_11:47:03,66,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,77.63,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13718,81920,0,0,1410,1512
2026-02-12_11:47:03,66,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,39,77.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13720,81920,0,0,1410,1512
2026-02-12_11:47:04,67,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,41,158.93,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31192,81920,0,0,1410,1512
2026-02-12_11:47:04,67,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,40,99.10,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31214,81920,8,14,1410,1512
2026-02-12_11:47:05,68,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,105.05,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31846,81920,0,0,1410,1512
2026-02-12_11:47:05,68,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,39,77.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31848,81920,3,5,1410,1512
2026-02-12_11:47:07,70,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,40,77.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,7416,81920,2,54,1410,1512
2026-02-12_11:47:07,70,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,39,76.86,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,7418,81920,0,0,1410,1512
2026-02-12_11:47:08,71,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,40,77.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,18670,81920,8,18,1410,1512
2026-02-12_11:47:08,71,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,39,76.88,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,18672,81920,0,0,1410,1512
2026-02-12_11:47:09,72,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,43,241.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31456,81920,52,83,1410,1512
2026-02-12_11:47:09,72,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,42,225.75,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31452,81920,53,85,1410,1512
2026-02-12_11:47:10,73,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,44,239.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31456,81920,54,85,1410,1512
2026-02-12_11:47:10,73,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,43,231.47,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31452,81920,54,85,1410,1512
2026-02-12_11:47:11,74,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,41,78.13,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,7416,81920,0,1,1410,1512
2026-02-12_11:47:11,74,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,40,80.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8018,81920,1,37,1410,1512
2026-02-12_11:47:13,76,2,rl_policy,1,1,2,0,NVIDIA A100 80GB PCIe,47,299.33,300.00,300.00,P0,0x0000000000000004,Not Active,Active,11022,81920,36,94,1305,1512
2026-02-12_11:47:13,76,2,rl_policy,1,1,2,1,NVIDIA A100 80GB PCIe,46,292.76,300.00,300.00,P0,0x0000000000000004,Not Active,Active,11024,81920,35,94,1380,1512
2026-02-12_11:47:14,77,2,rl_policy,1,1,2,0,NVIDIA A100 80GB PCIe,46,242.57,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,11922,81920,26,81,1410,1512
2026-02-12_11:47:14,77,2,rl_policy,1,1,2,1,NVIDIA A100 80GB PCIe,45,234.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,11924,81920,26,83,1410,1512
2026-02-12_11:47:15,78,2,rl_policy,1,1,2,0,NVIDIA A100 80GB PCIe,44,90.75,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,11922,81920,24,76,1410,1512
2026-02-12_11:47:15,78,2,rl_policy,1,1,2,1,NVIDIA A100 80GB PCIe,45,185.31,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,11924,81920,20,67,1410,1512
2026-02-12_11:47:16,79,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,46,234.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,18734,81920,40,83,1410,1512
2026-02-12_11:47:16,79,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,45,248.87,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,18734,81920,34,75,1410,1512
2026-02-12_11:47:18,81,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,46,200.02,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,18734,81920,43,84,1410,1512
2026-02-12_11:47:18,81,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,46,223.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,18734,81920,42,86,1410,1512
2026-02-12_11:47:19,82,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,47,240.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,43,83,1410,1512
2026-02-12_11:47:19,82,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,46,251.68,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,35,82,1410,1512
2026-02-12_11:47:20,83,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,47,198.02,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,39,80,1410,1512
2026-02-12_11:47:20,83,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,46,199.67,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,45,87,1410,1512
2026-02-12_11:47:21,84,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,47,249.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,37,81,1410,1512
2026-02-12_11:47:21,84,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,47,193.75,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,34,76,1410,1512
2026-02-12_11:47:22,85,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,48,248.01,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,34,78,1410,1512
2026-02-12_11:47:22,85,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,47,247.29,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,40,81,1410,1512
2026-02-12_11:47:24,87,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,47,238.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,46,87,1410,1512
2026-02-12_11:47:24,87,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,47,197.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,34,75,1410,1512
2026-02-12_11:47:25,88,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,48,247.79,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,34,76,1410,1512
2026-02-12_11:47:25,88,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,47,241.20,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,46,88,1410,1512
2026-02-12_11:47:26,89,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,48,175.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24894,81920,51,79,1410,1512
