timestamp,elapsed_seconds,phase_id,phase_name,iteration,nnodes,gpus_per_node,gpu_id,gpu_name,temperature_c,power_draw_w,power_limit_w,enforced_power_limit_w,pstate,clocks_throttle_active,clocks_throttle_gpu_idle,clocks_throttle_sw_power_cap,memory_used_mb,memory_total_mb,memory_util_percent,gpu_util_percent,sm_clock_mhz,mem_clock_mhz,timestamp_aligned_unix,operation
2026-02-12_11:47:31,94,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,49,247.97,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,78,1410,1512,1770914854.993185,update_actor
2026-02-12_11:47:32,95,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,49,257.46,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,54,88,1410,1512,1770914855.993185,update_actor
2026-02-12_11:47:33,96,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,49,215.09,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,39,84,1410,1512,1770914856.993185,update_actor
2026-02-12_11:47:35,98,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,250.51,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,82,1410,1512,1770914858.993185,update_actor
2026-02-12_11:47:36,99,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,253.51,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,80,1410,1512,1770914859.993185,update_actor
2026-02-12_11:47:37,100,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,211.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,45,86,1410,1512,1770914860.993185,update_actor
2026-02-12_11:47:38,101,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,46,84.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19246,81920,3,100,1410,1512,1770914861.993185,gen
2026-02-12_11:47:40,103,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,46,80.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,25268,81920,0,0,1410,1512,1770914863.993185,gen
2026-02-12_11:47:41,104,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,49,242.06,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,43276,81920,53,83,1410,1512,1770914864.993185,gen
2026-02-12_11:47:42,105,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,47,84.81,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19326,81920,4,91,1410,1512,1770914865.993185,gen
2026-02-12_11:47:43,106,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,51,291.67,300.00,300.00,P0,0x0000000000000004,Not Active,Active,22830,81920,34,93,1350,1512,1770914866.993185,adv
2026-02-12_11:47:44,107,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,51,244.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,23730,81920,26,81,1410,1512,1770914867.993185,adv
2026-02-12_11:47:46,109,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,51,241.76,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,23730,81920,26,80,1410,1512,1770914869.993185,adv
2026-02-12_11:47:47,110,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,51,258.46,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30234,81920,31,68,1410,1512,1770914870.993185,update_critic
2026-02-12_11:47:48,111,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,51,189.80,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30534,81920,48,87,1410,1512,1770914871.993185,update_critic
2026-02-12_11:47:49,112,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,51,261.45,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,38,79,1410,1512,1770914872.993185,update_critic
2026-02-12_11:47:51,114,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,51,257.60,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,40,83,1410,1512,1770914874.993185,update_critic
2026-02-12_11:47:52,115,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,51,205.82,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,46,84,1410,1512,1770914875.993185,update_critic
2026-02-12_11:47:53,116,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,51,252.95,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,45,86,1410,1512,1770914876.993185,update_critic
2026-02-12_11:47:54,117,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,52,250.19,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,33,80,1410,1512,1770914877.993185,update_actor
2026-02-12_11:47:55,118,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,52,202.26,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,43,83,1410,1512,1770914878.993185,update_actor
2026-02-12_11:47:57,120,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,52,261.31,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,39,81,1410,1512,1770914880.993185,update_actor
2026-02-12_11:47:58,121,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,52,216.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,45,84,1410,1512,1770914881.993185,update_actor
2026-02-12_11:47:59,122,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,52,242.67,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,38,81,1410,1512,1770914882.993185,update_actor
2026-02-12_11:48:00,123,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,50,85.29,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,37,79,1410,1512,1770914883.993185,update_actor
2026-02-12_11:48:02,125,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,52,257.90,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,78,1410,1512,1770914885.993185,update_actor
2026-02-12_11:48:03,126,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,52,259.67,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,81,1410,1512,1770914886.993185,update_actor
2026-02-12_11:48:04,127,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,53,259.29,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,41,85,1410,1512,1770914887.993185,update_actor
2026-02-12_11:48:05,128,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,53,262.87,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,73,1410,1512,1770914888.993185,update_actor
2026-02-12_11:48:06,129,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,53,264.04,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,40,83,1410,1512,1770914889.993185,update_actor
2026-02-12_11:48:08,131,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,53,258.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,74,1410,1512,1770914891.993185,update_actor
2026-02-12_11:48:09,132,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,52,263.92,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,50,88,1410,1512,1770914892.993185,update_actor
2026-02-12_11:48:10,133,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,50,136.73,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30460,81920,14,24,1410,1512,1770914893.993185,gen
2026-02-12_11:48:11,134,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,52,247.80,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,43310,81920,52,84,1410,1512,1770914894.993185,gen
2026-02-12_11:48:13,136,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,52,258.84,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,43310,81920,54,84,1410,1512,1770914896.993185,gen
2026-02-12_11:48:14,137,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,49,87.18,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19246,81920,3,100,1410,1512,1770914897.993185,gen
2026-02-12_11:48:15,138,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,54,295.84,300.00,300.00,P0,0x0000000000000004,Not Active,Active,22828,81920,37,95,1275,1512,1770914898.993185,adv
2026-02-12_11:48:16,139,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,53,241.16,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,23730,81920,26,82,1410,1512,1770914899.993185,adv
2026-02-12_11:48:17,140,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,53,236.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,23730,81920,26,82,1410,1512,1770914900.993185,adv
2026-02-12_11:48:19,142,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,53,253.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30534,81920,33,77,1410,1512,1770914902.993185,update_critic
2026-02-12_11:48:20,143,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,53,259.13,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30534,81920,42,83,1410,1512,1770914903.993185,update_critic
2026-02-12_11:48:21,144,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,53,180.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,35,74,1410,1512,1770914904.993185,update_critic
2026-02-12_11:48:22,145,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,53,226.47,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,49,88,1410,1512,1770914905.993185,update_critic
2026-02-12_11:48:24,147,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,53,259.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,35,75,1410,1512,1770914907.993185,update_critic
2026-02-12_11:48:25,148,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,53,266.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,39,78,1410,1512,1770914908.993185,update_actor
2026-02-12_11:48:26,149,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,53,195.89,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,36,77,1410,1512,1770914909.993185,update_actor
2026-02-12_11:48:27,150,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,260.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,36,75,1410,1512,1770914910.993185,update_actor
2026-02-12_11:48:29,152,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,53,202.19,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31894,81920,57,91,1410,1512,1770914912.993185,update_actor
2026-02-12_11:48:30,153,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,258.70,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,36,76,1410,1512,1770914913.993185,update_actor
2026-02-12_11:48:31,154,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,251.18,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,37,82,1410,1512,1770914914.993185,update_actor
2026-02-12_11:48:32,155,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,262.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,39,80,1410,1512,1770914915.993185,update_actor
2026-02-12_11:48:33,156,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,94.79,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,0,100,1410,1512,1770914916.993185,update_actor
2026-02-12_11:48:35,158,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,260.58,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,39,80,1410,1512,1770914918.993185,update_actor
2026-02-12_11:48:36,159,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,259.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,38,78,1410,1512,1770914919.993185,update_actor
2026-02-12_11:48:37,160,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,221.09,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,45,87,1410,1512,1770914920.993185,update_actor
2026-02-12_11:48:38,161,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,266.22,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,36,75,1410,1512,1770914921.993185,update_actor
2026-02-12_11:48:40,163,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,54,264.07,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,44,83,1410,1512,1770914923.993185,update_actor
2026-02-12_11:48:41,164,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,51,88.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19246,81920,1,40,1410,1512,1770914924.993185,gen
2026-02-12_11:48:42,165,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,50,84.91,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,25268,81920,0,9,1410,1512,1770914925.993185,gen
2026-02-12_11:48:43,166,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,53,256.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,43276,81920,53,84,1410,1512,1770914926.993185,gen
2026-02-12_11:48:44,167,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,51,88.72,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19326,81920,4,91,1410,1512,1770914927.993185,gen
2026-02-12_11:48:46,169,2,rl_policy,4,1,2,0,NVIDIA A100 80GB PCIe,55,295.85,300.00,300.00,P0,0x0000000000000004,Not Active,Active,22830,81920,37,94,1350,1512,1770914929.993185,adv
2026-02-12_11:48:47,170,2,rl_policy,4,1,2,0,NVIDIA A100 80GB PCIe,54,237.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,23730,81920,25,80,1410,1512,1770914930.993185,adv
2026-02-12_11:48:48,171,2,rl_policy,4,1,2,0,NVIDIA A100 80GB PCIe,54,230.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,23730,81920,26,80,1410,1512,1770914931.993185,adv
2026-02-12_11:48:49,172,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,257.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30232,81920,29,64,1410,1512,1770914932.993185,update_critic
2026-02-12_11:48:51,174,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,260.02,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30532,81920,44,84,1410,1512,1770914934.993185,update_critic
2026-02-12_11:48:52,175,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,261.82,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,33,72,1410,1512,1770914935.993185,update_critic
2026-02-12_11:48:53,176,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,265.57,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,47,88,1410,1512,1770914936.993185,update_critic
2026-02-12_11:48:54,177,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,270.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,43,77,1410,1512,1770914937.993185,update_critic
2026-02-12_11:48:56,179,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,210.91,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,42,82,1410,1512,1770914939.993185,update_critic
2026-02-12_11:48:57,180,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,256.66,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,42,83,1410,1512,1770914940.993185,update_actor
2026-02-12_11:48:58,181,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,55,258.51,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,35,73,1410,1512,1770914941.993185,update_actor
2026-02-12_11:48:59,182,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,222.69,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30794,81920,48,88,1410,1512,1770914942.993185,update_actor
2026-02-12_11:49:00,183,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,55,255.49,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,77,1410,1512,1770914943.993185,update_actor
2026-02-12_11:49:02,185,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,55,251.59,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,33,73,1410,1512,1770914945.993185,update_actor
2026-02-12_11:49:03,186,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,52,86.47,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,0,0,1410,1512,1770914946.993185,update_actor
2026-02-12_11:49:04,187,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,211.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,39,79,1410,1512,1770914947.993185,update_actor
2026-02-12_11:49:05,188,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,55,259.89,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,77,1410,1512,1770914948.993185,update_actor
2026-02-12_11:49:07,190,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,54,223.39,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,47,86,1410,1512,1770914950.993185,update_actor
2026-02-12_11:49:08,191,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,55,260.80,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,33,79,1410,1512,1770914951.993185,update_actor
2026-02-12_11:49:09,192,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,55,264.67,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,43,84,1410,1512,1770914952.993185,update_actor
2026-02-12_11:49:10,193,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,55,221.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,37,82,1410,1512,1770914953.993185,update_actor
2026-02-12_11:49:12,195,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,52,86.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,44,63,1410,1512,1770914955.993185,gen
2026-02-12_11:49:13,196,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,51,86.97,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30460,81920,0,0,1410,1512,1770914956.993185,gen
2026-02-12_11:49:14,197,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,54,259.16,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,43276,81920,53,85,1410,1512,1770914957.993185,gen
2026-02-12_11:49:15,198,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,54,258.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,43276,81920,54,85,1410,1512,1770914958.993185,gen
2026-02-12_11:49:16,199,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,51,85.10,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19246,81920,0,6,1410,1512,1770914959.993185,gen
2026-02-12_11:49:18,201,2,rl_policy,5,1,2,0,NVIDIA A100 80GB PCIe,56,311.47,300.00,300.00,P0,0x0000000000000004,Not Active,Active,22830,81920,34,93,1350,1512,1770914961.993185,adv
2026-02-12_11:49:19,202,2,rl_policy,5,1,2,0,NVIDIA A100 80GB PCIe,55,236.05,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,23730,81920,25,81,1410,1512,1770914962.993185,adv
2026-02-12_11:49:20,203,2,rl_policy,5,1,2,0,NVIDIA A100 80GB PCIe,54,108.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,23730,81920,26,81,1410,1512,1770914963.993185,adv
2026-02-12_11:49:21,204,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,254.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30532,81920,38,77,1410,1512,1770914964.993185,update_critic
2026-02-12_11:49:23,206,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,54,205.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30532,81920,45,86,1410,1512,1770914966.993185,update_critic
2026-02-12_11:49:24,207,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,259.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,34,72,1410,1512,1770914967.993185,update_critic
2026-02-12_11:49:25,208,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,261.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,35,81,1410,1512,1770914968.993185,update_critic
2026-02-12_11:49:26,209,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,205.73,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,41,84,1410,1512,1770914969.993185,update_critic
2026-02-12_11:49:27,210,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,254.01,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,42,85,1410,1512,1770914970.993185,update_critic
2026-02-12_11:49:29,212,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,241.10,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,34,75,1410,1512,1770914972.993185,update_actor
2026-02-12_11:49:30,213,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,206.54,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,30792,81920,48,88,1410,1512,1770914973.993185,update_actor
2026-02-12_11:49:31,214,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,254.86,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,33294,81920,36,65,1410,1512,1770914974.993185,update_actor
2026-02-12_11:49:32,215,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,202.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,45,86,1410,1512,1770914975.993185,update_actor
2026-02-12_11:49:34,217,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,253.54,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,75,1410,1512,1770914977.993185,update_actor
2026-02-12_11:49:35,218,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,264.67,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,21,46,1410,1512,1770914978.993185,update_actor
2026-02-12_11:49:36,219,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,54,95.67,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,9,94,1410,1512,1770914979.993185,update_actor
2026-02-12_11:49:37,220,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,266.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,48,88,1410,1512,1770914980.993185,update_actor
2026-02-12_11:49:39,222,3,training,5,1,2,0,NVIDIA A100 80GB PCIe,55,263.54,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37014,81920,35,76,1410,1512,1770914982.993185,update_actor
