data.actor/entropy,data.actor/grad_norm,data.actor/lr,data.actor/pg_clipfrac,data.actor/pg_clipfrac_lower,data.actor/pg_loss,data.actor/ppo_kl,data.critic/advantages/max,data.critic/advantages/mean,data.critic/advantages/min,data.critic/returns/max,data.critic/returns/mean,data.critic/returns/min,data.critic/rewards/max,data.critic/rewards/mean,data.critic/rewards/min,data.critic/score/max,data.critic/score/mean,data.critic/score/min,data.global_seqlen/balanced_max,data.global_seqlen/balanced_min,data.global_seqlen/max,data.global_seqlen/mean,data.global_seqlen/min,data.global_seqlen/minmax_diff,data.logging/granularity,data.logging/phase,data.logging/wall_time,data.perf/cpu_memory_used_gb,data.perf/max_memory_allocated_gb,data.perf/max_memory_reserved_gb,data.perf/mfu/actor,data.perf/throughput,data.perf/time_per_step,data.perf/total_num_tokens,data.prompt_length/clip_ratio,data.prompt_length/max,data.prompt_length/mean,data.prompt_length/min,data.response/aborted_ratio,data.response_length/clip_ratio,data.response_length/max,data.response_length/mean,data.response_length/min,data.response_length_non_aborted/clip_ratio,data.response_length_non_aborted/max,data.response_length_non_aborted/mean,data.response_length_non_aborted/min,data.timing_per_token_ms/adv,data.timing_per_token_ms/gen,data.timing_per_token_ms/update_actor,data.timing_s/adv,data.timing_s/gen,data.timing_s/generate_sequences,data.timing_s/generation_timing/max,data.timing_s/generation_timing/min,data.timing_s/generation_timing/topk_ratio,data.timing_s/old_log_prob,data.timing_s/reward,data.timing_s/start_profile,data.timing_s/step,data.timing_s/stop_profile,data.timing_s/testing,data.timing_s/update_actor,data.training/epoch,data.training/global_step,data.val-core/openai/gsm8k/reward/mean@1,step
0.288134902715683,1.5556640625,1e-06,0.00045049694017507136,0.0,-1.0670395568013191e-05,-2.883780041429418e-05,1.4999970197677612,-0.027675461024045944,-1.4999970197677612,1.4999970197677612,-0.027675461024045944,-1.4999970197677612,1.0,0.28125,0.0,1.0,0.28125,0.0,10757,10756,10844,10756.5,10669,175,operation,training,1770940635.1336071,40.66792678833008,37.72461175918579,41.982421875,0.06329770356959072,505.6361038380885,21.27320402627811,21513,0.0,153.0,100.875,77.0,0.0,0.625,256.0,235.265625,119.0,0.625,256.0,235.265625,119.0,7.28499410123399e-05,0.5785393983693746,0.5242841607477896,0.0015672207809984684,8.711067721247673,2.1045682430267334,2.109557867050171,2.099578619003296,0.5,1.259942495264113,0.011596649885177612,3.584986552596092e-05,21.27320402627811,4.109041765332222e-05,32.67901032604277,11.278925150167197,0,11,0.3260045489006823,11
0.3056018352508545,1.9638671875,1e-06,0.0011268362359260209,0.0,-4.4395215809345245e-05,-0.0003147049366774013,1.4999970197677612,-0.01879587024450302,-1.4999970197677612,1.4999970197677612,-0.01879587024450302,-1.4999970197677612,1.0,0.34375,0.0,1.0,0.34375,0.0,10627,10627,10736,10627.0,10518,218,operation,training,1770940654.9323828,40.668983459472656,37.72461175918579,41.982421875,0.060460227557003046,536.827718016891,19.795922683086246,21254,0.0,133.0,102.25,77.0,0.0,0.546875,256.0,229.84375,88.0,0.546875,256.0,229.84375,88.0,6.819755687974544e-05,0.46287307722771315,0.5488440598947225,0.0014494708739221096,6.80886296601966,2.108201265335083,2.123746871948242,2.092655658721924,0.5,1.299016549717635,0.011715768836438656,3.56798991560936e-05,19.795922683086246,4.2840372771024704e-05,32.54378647496924,11.665131649002433,0,12,0.3282789992418499,12
0.36138126254081726,2.083984375,1e-06,0.00122100373118883,0.0,-4.6088360249996185e-05,0.0002340479061899714,1.4999970197677612,-0.017487648874521255,-1.4999970197677612,1.4999970197677612,-0.017487648874521255,-1.4999970197677612,1.0,0.359375,0.0,1.0,0.359375,0.0,10924,10924,11125,10924.0,10723,402,operation,training,1770940674.709606,40.67750930786133,37.72461175918579,41.982421875,0.06405291363004817,552.4713622863181,19.77297059306875,21848,0.0,173.0,114.0,77.0,0.0,0.46875,256.0,227.375,119.0,0.46875,256.0,227.375,119.0,6.968605818710498e-05,0.4924657053356133,0.5182723234205039,0.0015225009992718697,7.166360944043845,2.112288475036621,2.129225969314575,2.095350742340088,0.5,1.2604804099537432,0.011707368772476912,8.8459812104702e-05,19.77297059306875,5.233008414506912e-05,32.65424191998318,11.323213722091168,0,13,0.32676269901440486,13
0.33773142099380493,1.41796875,1e-06,0.000501187751069665,0.0,1.0869174730032682e-05,4.173292082043645e-05,1.4999970197677612,-0.02864217199385166,-1.4999970197677612,1.4999970197677612,-0.02864217199385166,-1.4999970197677612,1.0,0.3125,0.0,1.0,0.3125,0.0,11102,11101,11116,11101.5,11087,29,operation,training,1770940694.1428435,40.68029022216797,37.72461175918579,41.982421875,0.06454684373419486,571.3405895935675,19.4306166972965,22203,0.0,139.0,105.8125,78.0,0.0,0.65625,256.0,241.109375,145.0,0.65625,256.0,241.109375,145.0,6.711799726047876e-05,0.4337318520431702,0.514295081221383,0.0014902208931744099,6.6929162088781595,2.111736297607422,2.1139423847198486,2.109529972076416,0.5,1.2960263211280107,0.011673698667436838,3.717001527547836e-05,19.4306166972965,3.932975232601166e-05,32.476497216615826,11.418893688358366,0,14,0.3282789992418499,14
0.2875324487686157,1.61328125,1e-06,0.0008632371827843599,0.0,5.070643965154886e-06,8.785969703239971e-05,1.4999970197677612,-0.011515254154801369,-1.4999970197677612,1.4999970197677612,-0.011515254154801369,-1.4999970197677612,1.0,0.34375,0.0,1.0,0.34375,0.0,10986,10986,11454,10986.0,10518,936,operation,training,1770940715.5306208,40.680755615234375,37.72461175918579,41.982421875,0.06308358235696747,513.7177661320864,21.385283368173987,21972,0.0,152.0,110.875,81.0,0.0,0.546875,256.0,232.4375,136.0,0.546875,256.0,232.4375,136.0,6.853272294398107e-05,0.5734387357474079,0.5261420954972365,0.0015058009885251522,8.53047463297844,2.1063854694366455,2.1268372535705566,2.0859336853027344,0.5,1.271863223053515,0.011598058976233006,3.729015588760376e-05,21.385283368173987,4.108995199203491e-05,32.56563452677801,11.56039412226528,0,15,0.3366186504927976,15
0.32564660906791687,1.3486328125,1e-06,0.0005270117035252042,0.0,7.059250492602587e-06,-3.728539454073143e-05,1.4999970197677612,-0.022532079368829727,-1.4999970197677612,1.4999970197677612,-0.022532079368829727,-1.4999970197677612,1.0,0.4375,0.0,1.0,0.4375,0.0,11265,11265,11452,11265.0,11078,374,operation,training,1770940736.7664337,40.68026351928711,37.72461175918579,41.982421875,0.0639889803520764,530.5336825582318,21.233336111065,22530,0.0,222.0,119.8125,73.0,0.0,0.546875,256.0,232.21875,142.0,0.546875,256.0,232.21875,142.0,6.432049356721742e-05,0.5554348207677322,0.5189968029362027,0.0014491407200694084,8.254872306250036,2.1112184524536133,2.131030797958374,2.0914058685302734,0.5,1.2624797760508955,0.011613779235631227,3.2489653676748276e-05,21.233336111065,4.2689964175224304e-05,32.623893937096,11.692997970152646,0,16,0.3305534495830174,16
0.3561985194683075,1.66015625,1e-06,0.0005659720991388895,0.0,-4.521454684436321e-06,0.0006893817223954102,1.4999970197677612,-0.016688531264662743,-1.4999970197677612,1.4999970197677612,-0.016688531264662743,-1.4999970197677612,1.0,0.40625,0.0,1.0,0.40625,0.0,10908,10907,11156,10907.5,10659,497,operation,training,1770940755.9485352,40.68201446533203,37.72461175918579,41.982421875,0.0621160111024707,568.9712879533489,19.170563139021397,21815,0.0,179.0,101.6875,79.0,0.0,0.53125,256.0,239.171875,161.0,0.53125,256.0,239.171875,161.0,6.7778638667151e-05,0.40725996882573257,0.534359843871673,0.001478591002523899,6.233928342815489,2.142911434173584,2.145076274871826,2.140746831893921,0.5,1.2569428840652108,0.011481728870421648,8.596014231443405e-05,19.170563139021397,4.6969857066869736e-05,32.566192283295095,11.657059994060546,0,17,0.33510235026535257,17
0.29167142510414124,1.69921875,1e-06,0.0007188805975602008,0.0,-2.592918463051319e-06,9.472908971019933e-06,1.4999970197677612,-0.016304070129990578,-1.4999970197677612,1.4999970197677612,-0.016304070129990578,-1.4999970197677612,1.0,0.390625,0.0,1.0,0.390625,0.0,10308,10307,10331,10307.5,10284,47,operation,training,1770940773.7531736,40.68636703491211,37.72461175918579,41.982421875,0.06024787447149703,579.005301021589,17.802082263864577,20615,0.0,144.0,105.25,79.0,0.0,0.375,256.0,216.859375,124.0,0.375,256.0,216.859375,124.0,7.125107865584524e-05,0.3717866870088492,0.5505163724467126,0.0014688409864902496,5.160027428995818,2.079679489135742,2.0824532508850098,2.0769057273864746,0.5,1.2709695468656719,0.011023448780179024,3.413017839193344e-05,17.802082263864577,4.3380074203014374e-05,32.532961406279355,11.34889501798898,0,18,0.3388931008339651,18
0.32635435461997986,1.810546875,1e-06,0.0006598751351702958,0.0,-7.596099749207497e-06,1.3656760756930453e-05,1.4999970197677612,-0.032611191272735596,-1.4999970197677612,1.4999970197677612,-0.032611191272735596,-1.4999970197677612,1.0,0.265625,0.0,1.0,0.265625,0.0,11255,11254,11494,11254.5,11015,479,operation,training,1770940793.0345418,40.6912727355957,37.72461175918579,41.982421875,0.06390019560355359,583.7820438948029,19.278599123936146,22509,0.0,170.0,110.125,75.0,0.0,0.71875,256.0,241.578125,135.0,0.71875,256.0,241.578125,135.0,6.821903724217914e-05,0.4077190696823532,0.5195744756771891,0.0015355423092842102,6.303744536358863,2.119081497192383,2.1274776458740234,2.110685348510742,0.5,1.2570993970148265,0.011528599075973034,3.428012132644653e-05,19.278599123936146,4.163011908531189e-05,32.46842941688374,11.695101873017848,0,19,0.354814253222138,19
0.3411720395088196,2.681640625,1e-06,0.0009076931601157412,0.0,2.3343658540397882e-05,0.0003839733880113272,1.4999970197677612,-0.029812904074788094,-1.4999970197677612,1.4999970197677612,-0.029812904074788094,-1.4999970197677612,1.0,0.484375,0.0,1.0,0.484375,0.0,10358,10357,10570,10357.5,10145,425,operation,training,1770940811.150871,40.69198989868164,37.72461175918579,41.982421875,0.05884082930571192,571.8021488598035,18.113782924134284,20715,0.0,152.0,100.375,73.0,0.0,0.421875,256.0,223.296875,117.0,0.421875,256.0,223.296875,117.0,6.947241545500399e-05,0.36125608227407235,0.563593214904229,0.0014391210861504078,5.162710671778768,2.1069865226745605,2.1222589015960693,2.091714382171631,0.5,1.2547113546170294,0.01081671891734004,3.510015085339546e-05,18.113782924134284,4.269974306225777e-05,32.55499638384208,11.674833446741104,0,20,0.34874905231235787,20
0.3922573924064636,1.96484375,1e-06,0.00053696666873293,0.0,8.833885658532381e-06,-9.57588520122954e-06,1.4999970197677612,-0.013992381282150745,-1.4999970197677612,1.4999970197677612,-0.013992381282150745,-1.4999970197677612,1.0,0.28125,0.0,1.0,0.28125,0.0,10853,10852,10996,10852.5,10709,287,operation,training,1770940829.2298505,40.699928283691406,37.72461175918579,41.982421875,0.06180592120736639,600.4048921251704,18.075302420649678,21705,0.0,145.0,102.4375,78.0,0.0,0.640625,256.0,236.703125,112.0,0.640625,256.0,236.703125,112.0,6.572912586391645e-05,0.33946830556888463,0.5369507253257546,0.0014266506768763065,5.142605361063033,2.111363410949707,2.1200122833251953,2.102714776992798,0.5,1.25617147795856,0.011421300005167723,3.6689918488264084e-05,18.075302420649678,5.004974082112312e-05,32.61844413401559,11.654515493195504,0,21,0.35329795299469297,21
0.39210113883018494,1.4658203125,1e-06,0.0004985484556527808,0.0,1.156865619122982e-05,0.0003600670260368588,1.4999970197677612,-0.019999859854578972,-1.4999970197677612,1.4999970197677612,-0.019999859854578972,-1.4999970197677612,1.0,0.1875,0.0,1.0,0.1875,0.0,11546,11496,11773,11521.0,11269,504,operation,training,1770940850.1875613,40.71337890625,37.72461175918579,41.982421875,0.06660349649948338,549.802046210923,20.95481469994411,23042,0.0,178.0,117.5625,76.0,0.0,0.6875,256.0,242.46875,88.0,0.6875,256.0,242.46875,88.0,6.45951344876144e-05,0.5271422540146499,0.4987828721091114,0.0014884010888636112,8.180193497799337,2.131937265396118,2.1355583667755127,2.1283161640167236,0.5,1.2586147719994187,0.01216747984290123,5.4570380598306656e-05,20.95481469994411,6.176996976137161e-05,33.16524084378034,11.492954939138144,0,22,0.35633055344958303,22
0.30952760577201843,2.095703125,1e-06,0.0009206850081682205,0.0,6.349408067762852e-06,0.00040292629278582126,1.4999970197677612,-0.04027516767382622,-1.4999970197677612,1.4999970197677612,-0.04027516767382622,-1.4999970197677612,1.0,0.546875,0.0,1.0,0.546875,0.0,10364,10363,11043,10363.5,9684,1359,operation,training,1770940869.7436438,40.69964599609375,37.72461175918579,41.982421875,0.059696276862464044,530.0100467837304,19.553402926772833,20727,0.0,156.0,104.4375,65.0,0.0,0.34375,256.0,219.421875,95.0,0.34375,256.0,219.421875,95.0,7.162502803580257e-05,0.48090962417604644,0.5556729440162373,0.0014845719560980797,6.75341385230422,2.0961999893188477,2.1239802837371826,2.0684196949005127,0.5,1.2607099739834666,0.01112415874376893,3.590993583202362e-05,19.553402926772833,6.49401918053627e-05,32.48620286397636,11.517433110624552,0,23,0.35405610310841545,23
0.2983580529689789,1.587890625,1e-06,0.000501580405398272,0.0,3.5556149668991566e-06,0.00041520392286997776,1.4999970197677612,-0.008200661279261112,-1.4999970197677612,1.4999970197677612,-0.008200661279261112,-1.4999970197677612,1.0,0.453125,0.0,1.0,0.453125,0.0,10484,10483,11417,10483.5,9550,1867,operation,training,1770940887.9990041,40.704345703125,37.72461175918579,41.982421875,0.060013491102623245,574.35192907016,18.252746216021478,20967,0.0,201.0,100.875,78.0,0.0,0.484375,256.0,226.734375,120.0,0.484375,256.0,226.734375,120.0,6.842853417665814e-05,0.37050274517211296,0.5528557802301174,0.0014347410760819912,5.376365335192531,2.1011996269226074,2.123624324798584,2.078774929046631,0.5,1.262889617588371,0.010894848965108395,3.626011312007904e-05,18.252746216021478,4.0560029447078705e-05,32.56378989806399,11.59172714408487,0,24,0.3661865049279757,24
0.33717218041419983,1.931640625,1e-06,0.0006941138781257905,0.0,-3.1978124752640724e-06,-0.00019600518891138563,1.4999970197677612,0.0008351262658834457,-1.4999970197677612,1.4999970197677612,0.0008351262658834457,-1.4999970197677612,1.0,0.5,0.0,1.0,0.5,0.0,10812,10812,11195,10812.0,10429,766,operation,training,1770940906.1721096,40.701663970947266,37.72461175918579,41.982421875,0.06147900473645093,595.320730978425,18.16163865523413,21624,0.0,170.0,110.9375,85.0,0.0,0.5,256.0,226.9375,140.0,0.5,256.0,226.9375,140.0,7.028819471487415e-05,0.35811086553086086,0.5398483534017595,0.0015199119225144386,5.201202210970223,2.1005420684814453,2.1030609607696533,2.0980231761932373,0.5,1.2640408999286592,0.01124551985412836,8.630985394120216e-05,18.16163865523413,4.3600331991910934e-05,32.35510982898995,11.673680793959647,0,25,0.36694465504169826,25
0.29619982838630676,2.0703125,1e-06,0.00033729308779584244,0.0,3.3498043194413185e-05,0.0002164706524112603,1.4999970197677612,0.0049473135732114315,-1.4999970197677612,1.4999970197677612,0.0049473135732114315,-1.4999970197677612,1.0,0.5625,0.0,1.0,0.5625,0.0,9681,9680,9834,9680.5,9527,307,operation,training,1770940925.291078,40.70930480957031,37.72461175918579,41.982421875,0.0547609187148381,506.39731669595096,19.116412510164082,19361,0.0,133.0,98.1875,73.0,0.0,0.3125,256.0,204.328125,76.0,0.3125,256.0,204.328125,76.0,7.188067984638871e-05,0.4662971580688073,0.6054682586603585,0.0013916818425059319,6.097767936065793,2.0761656761169434,2.0764846801757812,2.0758469104766846,0.5,1.2745378487743437,0.010848009027540684,3.2490119338035583e-05,19.116412510164082,4.0549784898757935e-05,32.39675226761028,11.7224709559232,0,26,0.3889310083396513,26
0.32684698700904846,1.45703125,1e-06,0.0006259769943426363,0.0,2.48015858232975e-05,9.984139251173474e-05,1.4999970197677612,-0.012110701762139797,-1.4999970197677612,1.4999970197677612,-0.012110701762139797,-1.4999970197677612,1.0,0.4375,0.0,1.0,0.4375,0.0,10468,10467,10915,10467.5,10020,895,operation,training,1770940943.4606833,40.70637321472168,37.72461175918579,41.982421875,0.059191960546455216,576.1789570864294,18.167098730802536,20935,0.0,151.0,96.8125,74.0,0.0,0.546875,256.0,230.296875,149.0,0.546875,256.0,230.296875,149.0,7.234492406145838e-05,0.34984196226307607,0.5603804381607411,0.0015145409852266312,5.156320681795478,2.106431484222412,2.1270618438720703,2.085801124572754,0.5,1.2569581759162247,0.011208169162273407,3.431970253586769e-05,18.167098730802536,4.725996404886246e-05,32.39122297987342,11.731564472895116,0,27,0.3752843062926459,27
0.30837729573249817,1.412109375,1e-06,0.001306345388002228,0.0,-2.4210370611399412e-05,-0.0004270102383543417,1.4999970197677612,-0.027978558093309402,-1.4999970197677612,1.4999970197677612,-0.027978558093309402,-1.4999970197677612,1.0,0.390625,0.0,1.0,0.390625,0.0,10506,10506,10725,10506.0,10287,438,operation,training,1770940961.6483696,40.70944595336914,37.72461175918579,41.982421875,0.05944444117217278,577.7203452488153,18.185269198846072,21012,0.0,147.0,101.5625,74.0,0.0,0.546875,256.0,226.75,136.0,0.546875,256.0,226.75,136.0,6.939186460173473e-05,0.3557541828832046,0.5581331348320402,0.00145806185901165,5.162704702001065,2.100698471069336,2.107590675354004,2.093806266784668,0.5,1.2724609696306288,0.011293779127299786,3.287987783551216e-05,18.185269198846072,4.1291117668151855e-05,32.11639662273228,11.727493429090828,0,28,0.378316906747536,28
