timestamp,elapsed_seconds,phase_id,phase_name,iteration,nnodes,gpus_per_node,gpu_id,gpu_name,temperature_c,power_draw_w,power_limit_w,enforced_power_limit_w,pstate,clocks_throttle_active,clocks_throttle_gpu_idle,clocks_throttle_sw_power_cap,memory_used_mb,memory_total_mb,memory_util_percent,gpu_util_percent,sm_clock_mhz,mem_clock_mhz,timestamp_aligned_unix,operation
2026-02-12_18:54:22,95,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,48,196.04,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,40,85,1410,1512,1770940466.347877,update_actor
2026-02-12_18:54:23,96,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,247.30,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,34,77,1410,1512,1770940467.347877,update_actor
2026-02-12_18:54:23,96,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,48,239.88,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,33,71,1410,1512,1770940467.347877,update_actor
2026-02-12_18:54:25,98,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,260.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,37,82,1410,1512,1770940469.347877,update_actor
2026-02-12_18:54:25,98,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,48,256.01,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,36,76,1410,1512,1770940469.347877,update_actor
2026-02-12_18:54:26,99,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,217.77,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,37,80,1410,1512,1770940470.347877,update_actor
2026-02-12_18:54:26,99,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,48,211.36,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,42,81,1410,1512,1770940470.347877,update_actor
2026-02-12_18:54:27,100,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,214.19,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,30,79,1410,1512,1770940471.347877,update_actor
2026-02-12_18:54:27,100,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,49,198.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,37,79,1410,1512,1770940471.347877,update_actor
2026-02-12_18:54:28,101,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,50,243.51,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,39,84,1410,1512,1770940472.347877,update_actor
2026-02-12_18:54:28,101,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,49,239.40,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,38,78,1410,1512,1770940472.347877,update_actor
2026-02-12_18:54:29,102,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,48,86.96,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,49,72,1410,1512,1770940473.347877,update_actor
2026-02-12_18:54:29,102,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,47,82.16,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,49,72,1410,1512,1770940473.347877,update_actor
2026-02-12_18:54:31,104,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,46,81.46,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,21614,81920,11,50,1410,1512,1770940475.347877,gen
2026-02-12_18:54:31,104,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,45,81.48,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,21614,81920,11,24,1410,1512,1770940475.347877,gen
2026-02-12_18:54:32,105,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,49,253.16,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34444,81920,53,85,1410,1512,1770940476.347877,gen
2026-02-12_18:54:32,105,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,48,240.59,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,53,84,1410,1512,1770940476.347877,gen
2026-02-12_18:54:33,106,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,50,245.02,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34444,81920,54,84,1410,1512,1770940477.347877,gen
2026-02-12_18:54:33,106,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,49,247.66,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,55,86,1410,1512,1770940477.347877,gen
2026-02-12_18:54:34,107,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,46,81.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,2,80,1410,1512,1770940478.347877,gen
2026-02-12_18:54:34,107,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,45,81.39,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10460,81920,0,0,1410,1512,1770940478.347877,gen
2026-02-12_18:54:36,109,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,46,88.25,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,100,1410,1512,1770940480.347877,gen
2026-02-12_18:54:36,109,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,45,81.18,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,0,1410,1512,1770940480.347877,gen
2026-02-12_18:54:37,110,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,51,302.48,300.00,300.00,P0,0x0000000000000004,Not Active,Active,13962,81920,34,94,1350,1512,1770940481.347877,adv
2026-02-12_18:54:37,110,2,rl_policy,3,1,2,1,NVIDIA A100 80GB PCIe,51,300.90,300.00,300.00,P0,0x0000000000000004,Not Active,Active,13962,81920,34,94,1365,1512,1770940481.347877,adv
2026-02-12_18:54:38,111,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,252.59,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19888,81920,38,83,1410,1512,1770940482.347877,update_actor
2026-02-12_18:54:38,111,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,49,193.81,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20188,81920,38,76,1410,1512,1770940482.347877,update_actor
2026-02-12_18:54:39,112,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,198.76,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20188,81920,40,82,1410,1512,1770940483.347877,update_actor
2026-02-12_18:54:39,112,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,49,252.29,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20188,81920,40,78,1410,1512,1770940483.347877,update_actor
2026-02-12_18:54:41,114,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,254.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,33,79,1410,1512,1770940485.347877,update_actor
2026-02-12_18:54:41,114,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,244.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,33,72,1410,1512,1770940485.347877,update_actor
2026-02-12_18:54:42,115,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,211.06,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,41,79,1410,1512,1770940486.347877,update_actor
2026-02-12_18:54:42,115,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,254.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,40,81,1410,1512,1770940486.347877,update_actor
2026-02-12_18:54:43,116,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,253.91,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,37,81,1410,1512,1770940487.347877,update_actor
2026-02-12_18:54:43,116,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,200.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,51,81,1410,1512,1770940487.347877,update_actor
2026-02-12_18:54:44,117,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,249.78,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,43,85,1410,1512,1770940488.347877,update_actor
2026-02-12_18:54:44,117,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,251.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,34,74,1410,1512,1770940488.347877,update_actor
2026-02-12_18:54:46,119,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,252.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,32,82,1410,1512,1770940490.347877,update_actor
2026-02-12_18:54:46,119,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,200.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,42,80,1410,1512,1770940490.347877,update_actor
2026-02-12_18:54:47,120,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,210.60,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,35,73,1410,1512,1770940491.347877,update_actor
2026-02-12_18:54:47,120,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,248.54,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,35,80,1410,1512,1770940491.347877,update_actor
2026-02-12_18:54:48,121,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,200.57,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,44,83,1410,1512,1770940492.347877,update_actor
2026-02-12_18:54:48,121,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,51,235.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,44,85,1410,1512,1770940492.347877,update_actor
2026-02-12_18:54:49,122,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,48,88.72,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,1,20,1410,1512,1770940493.347877,gen
2026-02-12_18:54:49,122,1,rollout,4,1,2,1,NVIDIA A100 80GB PCIe,47,85.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,9,1410,1512,1770940493.347877,gen
2026-02-12_18:54:50,123,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,47,85.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16402,81920,1,47,1410,1512,1770940494.347877,gen
2026-02-12_18:54:50,123,1,rollout,4,1,2,1,NVIDIA A100 80GB PCIe,46,81.76,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16402,81920,1,53,1410,1512,1770940494.347877,gen
2026-02-12_18:54:52,125,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,51,254.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,53,85,1410,1512,1770940496.347877,gen
2026-02-12_18:54:52,125,1,rollout,4,1,2,1,NVIDIA A100 80GB PCIe,50,251.07,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34416,81920,53,84,1410,1512,1770940496.347877,gen
2026-02-12_18:54:53,126,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,49,88.22,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10460,81920,54,86,1410,1512,1770940497.347877,gen
2026-02-12_18:54:53,126,1,rollout,4,1,2,1,NVIDIA A100 80GB PCIe,48,85.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10466,81920,20,89,1410,1512,1770940497.347877,gen
2026-02-12_18:54:54,127,2,rl_policy,4,1,2,0,NVIDIA A100 80GB PCIe,52,312.94,300.00,300.00,P0,0x0000000000000004,Not Active,Active,13962,81920,35,94,1350,1512,1770940498.347877,adv
2026-02-12_18:54:54,127,2,rl_policy,4,1,2,1,NVIDIA A100 80GB PCIe,52,274.97,300.00,300.00,P0,0x0000000000000004,Not Active,Active,13964,81920,35,93,1335,1512,1770940498.347877,adv
2026-02-12_18:54:55,128,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,51,201.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19888,81920,42,86,1410,1512,1770940499.347877,update_actor
2026-02-12_18:54:55,128,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,50,190.88,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19886,81920,43,83,1410,1512,1770940499.347877,update_actor
2026-02-12_18:54:57,130,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,51,248.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20188,81920,32,82,1410,1512,1770940501.347877,update_actor
2026-02-12_18:54:57,130,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,51,239.75,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20186,81920,32,67,1410,1512,1770940501.347877,update_actor
2026-02-12_18:54:58,131,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,52,252.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20188,81920,35,82,1410,1512,1770940502.347877,update_actor
2026-02-12_18:54:58,131,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,50,216.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,35,74,1410,1512,1770940502.347877,update_actor
2026-02-12_18:54:59,132,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,52,224.77,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,47,86,1410,1512,1770940503.347877,update_actor
2026-02-12_18:54:59,132,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,51,241.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,31,70,1410,1512,1770940503.347877,update_actor
2026-02-12_18:55:00,133,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,51,221.26,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,34,79,1410,1512,1770940504.347877,update_actor
2026-02-12_18:55:00,133,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,51,199.74,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,41,80,1410,1512,1770940504.347877,update_actor
2026-02-12_18:55:02,135,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,52,206.86,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,34,81,1410,1512,1770940506.347877,update_actor
2026-02-12_18:55:02,135,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,51,212.59,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,34,71,1410,1512,1770940506.347877,update_actor
2026-02-12_18:55:03,136,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,52,211.12,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,46,86,1410,1512,1770940507.347877,update_actor
2026-02-12_18:55:03,136,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,51,239.29,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,45,84,1410,1512,1770940507.347877,update_actor
2026-02-12_18:55:04,137,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,52,220.82,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,34,80,1410,1512,1770940508.347877,update_actor
2026-02-12_18:55:04,137,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,51,216.07,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,34,72,1410,1512,1770940508.347877,update_actor
2026-02-12_18:55:05,138,3,training,4,1,2,0,NVIDIA A100 80GB PCIe,52,211.36,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,47,86,1410,1512,1770940509.347877,update_actor
2026-02-12_18:55:05,138,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,51,191.39,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,31,69,1410,1512,1770940509.347877,update_actor
2026-02-12_18:55:07,140,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,50,85.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,34,43,1410,1512,1770940511.347877,gen
2026-02-12_18:55:07,140,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,49,83.03,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,0,0,1410,1512,1770940511.347877,gen
2026-02-12_18:55:08,141,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,49,83.91,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,21614,81920,8,38,1410,1512,1770940512.347877,gen
2026-02-12_18:55:08,141,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,48,82.63,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,21614,81920,0,0,1410,1512,1770940512.347877,gen
2026-02-12_18:55:09,142,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,52,246.57,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,54,85,1410,1512,1770940513.347877,gen
2026-02-12_18:55:09,142,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,51,239.85,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34408,81920,53,85,1410,1512,1770940513.347877,gen
2026-02-12_18:55:10,143,1,rollout,5,1,2,0,NVIDIA A100 80GB PCIe,52,251.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,55,86,1410,1512,1770940514.347877,gen
2026-02-12_18:55:10,143,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,51,254.94,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34408,81920,54,85,1410,1512,1770940514.347877,gen
