timestamp,elapsed_seconds,phase_id,phase_name,iteration,nnodes,gpus_per_node,gpu_id,gpu_name,temperature_c,power_draw_w,power_limit_w,enforced_power_limit_w,pstate,clocks_throttle_active,clocks_throttle_gpu_idle,clocks_throttle_sw_power_cap,memory_used_mb,memory_total_mb,memory_util_percent,gpu_util_percent,sm_clock_mhz,mem_clock_mhz
2026-02-12_03:40:37,7,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,52,61.18,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:38,8,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,52,60.67,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:38,8,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,51,60.97,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:39,9,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,52,60.38,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:39,9,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,51,60.69,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:40,10,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,51,60.27,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:40,10,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,50,60.58,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:42,12,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,51,59.98,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:42,12,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,50,60.41,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:43,13,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,50,59.78,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:43,13,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,49,60.19,300.00,300.00,P0,0x0000000000000001,Active,Not Active,0,81920,0,0,210,1512
2026-02-12_03:40:44,14,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,50,59.88,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:44,14,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,49,59.87,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:45,15,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,49,59.69,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:45,15,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,49,59.68,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:46,16,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,49,59.49,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:46,16,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,48,59.50,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:48,18,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,49,59.40,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:48,18,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,48,59.19,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:49,19,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,48,59.30,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:49,19,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,48,59.21,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:50,20,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,48,59.09,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:50,20,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,47,59.09,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:51,21,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,47,58.87,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:51,21,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,47,59.15,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:55,25,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,47,82.16,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,1410,1512
2026-02-12_03:40:55,25,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,46,77.83,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,1410,1512
2026-02-12_03:40:56,26,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,47,81.48,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,1410,1512
2026-02-12_03:40:56,26,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,46,81.68,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,1410,1512
2026-02-12_03:40:57,27,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,46,58.41,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:57,27,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,46,58.80,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,225,1512
2026-02-12_03:40:58,28,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,46,58.31,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:40:58,28,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,45,58.62,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:00,30,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,46,58.21,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:00,30,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,45,58.51,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:01,31,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,45,58.01,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:01,31,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,45,58.31,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:02,32,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,45,58.01,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:02,32,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,44,58.33,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:03,33,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,45,58.31,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:03,33,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,44,58.22,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:04,34,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,44,58.10,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:04,34,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,44,58.03,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:06,36,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,44,58.10,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:06,36,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,44,57.93,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:07,37,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,44,58.10,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:07,37,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,57.83,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:08,38,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,44,57.81,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:08,38,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,57.83,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:09,39,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,44,57.81,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:09,39,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,57.74,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:11,41,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,57.62,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:11,41,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,57.62,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:12,42,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,57.62,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:12,42,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,57.53,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:13,43,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,57.62,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:13,43,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,57.43,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:14,44,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,80.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,422,81920,0,0,1410,1512
2026-02-12_03:41:14,44,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,57.43,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:16,46,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,79.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,422,81920,0,0,1410,1512
2026-02-12_03:41:16,46,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,57.31,300.00,300.00,P0,0x0000000000000001,Active,Not Active,4,81920,0,0,210,1512
2026-02-12_03:41:17,47,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,88.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,2636,81920,1,23,1410,1512
2026-02-12_03:41:17,47,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,94.01,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,3254,81920,0,12,1410,1512
2026-02-12_03:41:18,48,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,44,97.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,8516,81920,8,74,1410,1512
2026-02-12_03:41:18,48,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,118.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,11766,81920,7,99,1410,1512
2026-02-12_03:41:19,49,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,79.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,14954,81920,0,0,1410,1512
2026-02-12_03:41:19,49,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,79.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16916,81920,0,0,1410,1512
2026-02-12_03:41:20,50,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,79.41,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,14954,81920,0,0,1410,1512
2026-02-12_03:41:20,50,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,79.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16916,81920,0,0,1410,1512
2026-02-12_03:41:22,52,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,79.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,14954,81920,0,0,1410,1512
2026-02-12_03:41:22,52,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,79.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16916,81920,0,0,1410,1512
2026-02-12_03:41:23,53,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,79.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,14954,81920,0,0,1410,1512
2026-02-12_03:41:23,53,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,79.13,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16916,81920,0,0,1410,1512
2026-02-12_03:41:24,54,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,80.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24354,81920,0,2,1410,1512
2026-02-12_03:41:24,54,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,79.41,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27268,81920,0,1,1410,1512
2026-02-12_03:41:25,55,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,79.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24354,81920,0,0,1410,1512
2026-02-12_03:41:25,55,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,79.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27268,81920,0,0,1410,1512
2026-02-12_03:41:27,57,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,79.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24354,81920,0,0,1410,1512
2026-02-12_03:41:27,57,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,79.03,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27268,81920,0,0,1410,1512
2026-02-12_03:41:28,58,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,79.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24354,81920,0,0,1410,1512
2026-02-12_03:41:28,58,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,42,79.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27268,81920,0,0,1410,1512
2026-02-12_03:41:29,59,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,79.02,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24354,81920,0,0,1410,1512
2026-02-12_03:41:29,59,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,79.03,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27268,81920,0,0,1410,1512
2026-02-12_03:41:30,60,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,79.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24356,81920,0,0,1410,1512
2026-02-12_03:41:30,60,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,78.43,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27270,81920,0,0,1410,1512
2026-02-12_03:41:31,61,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,43,78.30,300.00,300.00,P0,0x0000000000000004,Not Active,Active,24766,81920,16,48,1395,1512
2026-02-12_03:41:31,61,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,78.33,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27282,81920,0,0,1410,1512
2026-02-12_03:41:33,63,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,79.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24372,81920,0,0,1410,1512
2026-02-12_03:41:33,63,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,78.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27286,81920,0,1,1410,1512
2026-02-12_03:41:34,64,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,44,129.95,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,33134,81920,33,46,1410,1512
2026-02-12_03:41:34,64,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,43,131.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,36062,81920,32,41,1410,1512
2026-02-12_03:41:35,65,0,idle,0,1,2,0,NVIDIA A100 80GB PCIe,42,82.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,9608,81920,0,0,1410,1512
2026-02-12_03:41:35,65,0,idle,0,1,2,1,NVIDIA A100 80GB PCIe,41,81.18,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,12266,81920,2,66,1410,1512
2026-02-12_03:41:36,66,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,42,79.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,9252,81920,0,0,1410,1512
2026-02-12_03:41:36,66,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,41,78.23,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,14486,81920,0,0,1410,1512
2026-02-12_03:41:38,68,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,42,82.14,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24618,81920,3,92,1410,1512
2026-02-12_03:41:38,68,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,44,287.86,300.00,300.00,P0,0x0000000000000004,Not Active,Active,36108,81920,2,56,1275,1512
2026-02-12_03:41:39,69,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,47,288.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,33276,81920,70,91,1410,1512
2026-02-12_03:41:39,69,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,45,279.45,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,36108,81920,71,91,1410,1512
2026-02-12_03:41:40,70,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,47,286.66,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,33276,81920,72,92,1410,1512
2026-02-12_03:41:40,70,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,46,271.30,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,36108,81920,73,92,1410,1512
2026-02-12_03:41:41,71,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,48,282.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,33276,81920,79,93,1410,1512
2026-02-12_03:41:41,71,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,47,99.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,35106,81920,76,91,1410,1512
2026-02-12_03:41:43,73,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,44,79.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,9252,81920,0,1,1410,1512
2026-02-12_03:41:43,73,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,43,80.20,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,12166,81920,0,0,1410,1512
2026-02-12_03:41:44,74,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,44,81.08,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24618,81920,2,68,1410,1512
2026-02-12_03:41:44,74,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,44,80.10,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,36108,81920,1,32,1410,1512
2026-02-12_03:41:45,75,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,48,290.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,33242,81920,81,94,1410,1512
2026-02-12_03:41:45,75,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,47,282.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,36108,81920,81,94,1410,1512
2026-02-12_03:41:46,76,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,49,288.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,33242,81920,82,94,1410,1512
2026-02-12_03:41:46,76,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,48,279.83,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,36108,81920,81,95,1410,1512
2026-02-12_03:41:48,78,1,rollout,1,1,2,0,NVIDIA A100 80GB PCIe,45,83.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,9302,81920,3,100,1410,1512
2026-02-12_03:41:48,78,1,rollout,1,1,2,1,NVIDIA A100 80GB PCIe,45,84.20,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,12166,81920,3,100,1410,1512
2026-02-12_03:41:49,79,2,rl_policy,1,1,2,0,NVIDIA A100 80GB PCIe,50,290.69,300.00,300.00,P0,0x0000000000000004,Not Active,Active,14376,81920,36,98,1290,1512
2026-02-12_03:41:49,79,2,rl_policy,1,1,2,1,NVIDIA A100 80GB PCIe,50,300.23,300.00,300.00,P0,0x0000000000000004,Not Active,Active,17270,81920,37,98,1335,1512
2026-02-12_03:41:50,80,2,rl_policy,1,1,2,0,NVIDIA A100 80GB PCIe,51,292.00,300.00,300.00,P0,0x0000000000000004,Not Active,Active,14376,81920,37,98,1320,1512
2026-02-12_03:41:50,80,2,rl_policy,1,1,2,1,NVIDIA A100 80GB PCIe,51,299.71,300.00,300.00,P0,0x0000000000000004,Not Active,Active,17270,81920,38,98,1320,1512
2026-02-12_03:41:51,81,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,49,234.13,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,29784,81920,60,99,1410,1512
2026-02-12_03:41:51,81,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,49,159.82,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,32538,81920,46,76,1410,1512
2026-02-12_03:41:52,82,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,239.69,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31624,81920,63,99,1410,1512
2026-02-12_03:41:52,82,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,50,260.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34378,81920,63,98,1410,1512
2026-02-12_03:41:54,84,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,51,271.96,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,31624,81920,58,96,1410,1512
2026-02-12_03:41:54,84,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,51,258.30,300.00,300.00,P0,0x0000000000000004,Not Active,Active,34378,81920,58,96,1395,1512
2026-02-12_03:41:55,85,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,51,273.09,300.00,300.00,P0,0x0000000000000004,Not Active,Active,31624,81920,53,94,1380,1512
2026-02-12_03:41:55,85,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,51,237.85,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34378,81920,53,93,1410,1512
2026-02-12_03:41:56,86,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,51,255.42,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,60,100,1410,1512
2026-02-12_03:41:56,86,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,50,266.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54938,81920,59,100,1410,1512
2026-02-12_03:41:57,87,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,51,268.97,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512
2026-02-12_03:41:57,87,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,51,268.33,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,56,96,1410,1512
2026-02-12_03:41:59,89,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,52,277.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512
2026-02-12_03:41:59,89,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,52,266.93,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,51,93,1410,1512
2026-02-12_03:42:00,90,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,52,288.42,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,60,100,1410,1512
