data.actor/entropy,data.actor/grad_norm,data.actor/lr,data.actor/pg_clipfrac,data.actor/pg_clipfrac_lower,data.actor/pg_loss,data.actor/ppo_kl,data.critic/advantages/max,data.critic/advantages/mean,data.critic/advantages/min,data.critic/returns/max,data.critic/returns/mean,data.critic/returns/min,data.critic/rewards/max,data.critic/rewards/mean,data.critic/rewards/min,data.critic/score/max,data.critic/score/mean,data.critic/score/min,data.global_seqlen/balanced_max,data.global_seqlen/balanced_min,data.global_seqlen/max,data.global_seqlen/mean,data.global_seqlen/min,data.global_seqlen/minmax_diff,data.logging/granularity,data.logging/phase,data.logging/wall_time,data.perf/cpu_memory_used_gb,data.perf/max_memory_allocated_gb,data.perf/max_memory_reserved_gb,data.perf/mfu/actor,data.perf/throughput,data.perf/time_per_step,data.perf/total_num_tokens,data.prompt_length/clip_ratio,data.prompt_length/max,data.prompt_length/mean,data.prompt_length/min,data.response/aborted_ratio,data.response_length/clip_ratio,data.response_length/max,data.response_length/mean,data.response_length/min,data.response_length_non_aborted/clip_ratio,data.response_length_non_aborted/max,data.response_length_non_aborted/mean,data.response_length_non_aborted/min,data.timing_per_token_ms/adv,data.timing_per_token_ms/gen,data.timing_per_token_ms/update_actor,data.timing_s/adv,data.timing_s/gen,data.timing_s/gen_max,data.timing_s/generate_sequences,data.timing_s/generation_timing/max,data.timing_s/generation_timing/min,data.timing_s/generation_timing/topk_ratio,data.timing_s/old_log_prob,data.timing_s/reward,data.timing_s/start_profile,data.timing_s/step,data.timing_s/stop_profile,data.timing_s/testing,data.timing_s/update_actor,data.training/epoch,data.training/global_step,data.val-core/openai/gsm8k/reward/mean@1,step
0.3844189941883087,1.7373046875,1e-06,0.0,0.0,0.01172237889841199,-0.00016104323927379482,1.0,-0.10214314609766006,-1.0,1.0,0.5953902006149292,0.0,1.0,0.65625,0.0,1.0,0.65625,0.0,9495,9494,9793,9494.5,9196,597,operation,training,1770886072.7231646,40.67564392089844,62.12930917739868,76.083984375,0.07690127725144971,278.13954433640333,34.13574298704043,18989,0.0,154.0,103.5,83.0,0.0,0.1875,256.0,193.203125,95.0,0.1875,256.0,193.203125,95.0,1.8737171420278102e-05,0.5478908920572492,1.014639344198804,0.0003558001480996609,6.774670880287886,5.5307222730480134,3.6376936435699463,3.6699182987213135,3.605468988418579,0.5,2.542029714677483,0.011069531086832285,3.56798991560936e-05,34.13574298704043,6.266031414270401e-05,49.16084002517164,19.26698650699109,0,11,0.5489006823351024,11
0.4011390805244446,1.51171875,1e-06,0.0,0.0,0.019522390444763005,-6.272322843869915e-05,0.0,-0.19729968905448914,-1.0,1.0,0.2865064740180969,0.0,1.0,0.34375,0.0,1.0,0.34375,0.0,9590,9589,9869,9589.5,9310,559,operation,training,1770886106.8991563,40.671852111816406,62.12930917739868,76.083984375,0.07776096457368659,280.61236027662176,34.17347685806453,19179,0.0,131.0,105.25,81.0,0.0,0.3125,256.0,194.421875,62.0,0.3125,256.0,194.421875,62.0,2.1107987418613067e-05,0.5447303410806615,1.0036839521823884,0.00040483009070158005,6.778079634066671,5.587851464282721,3.647829055786133,3.6771762371063232,3.6184818744659424,0.5,2.5364490491338074,0.011275190860033035,3.3449847251176834e-05,34.17347685806453,4.321988672018051e-05,49.245917052961886,19.249654518906027,0,12,0.5481425322213799,12
0.4516172409057617,1.8134765625,1e-06,0.00017329197726212442,0.0,0.011713889776729047,0.00014293804772336216,1.0,-0.10242675244808197,-1.0,1.0,0.3907962143421173,0.0,1.0,0.46875,0.0,1.0,0.46875,0.0,9923,9922,10213,9922.5,9632,581,operation,training,1770886141.082859,40.6778450012207,62.12930917739868,76.083984375,0.08037199481172622,290.2899879097032,34.18133732909337,19845,0.0,177.0,117.5625,83.0,0.0,0.25,256.0,192.515625,77.0,0.25,256.0,192.515625,77.0,1.9528349060410364e-05,0.5511577314367717,0.9714757184044904,0.0003875400871038437,6.790814409032464,5.5418268870562315,3.647688388824463,3.6680169105529785,3.627359628677368,0.5,2.54778537992388,0.011398850940167904,3.314018249511719e-05,34.18133732909337,4.2490195482969284e-05,49.25138450693339,19.278935631737113,0,13,0.5428354814253222,13
0.365355521440506,2.48828125,1e-06,0.00039351050509139895,0.0,0.015630529960617423,0.00025801545694381645,1.0,-0.13930152356624603,-1.0,1.0,0.5670037865638733,0.0,1.0,0.625,0.0,1.0,0.625,0.0,9838,9838,9873,9838.0,9803,70,operation,training,1770886175.2288725,40.67866134643555,62.12930917739868,76.083984375,0.07981929653047956,288.13738629674896,34.143434583209455,19676,0.0,143.0,109.6875,82.0,0.0,0.203125,256.0,197.75,91.0,0.203125,256.0,197.75,91.0,2.2112260871567022e-05,0.5367727879277052,0.9778770946157848,0.0004350808449089527,6.793396404013038,5.545536668971181,3.651000738143921,3.6590516567230225,3.6429498195648193,0.5,2.541706004180014,0.011443221010267735,3.584986552596092e-05,34.143434583209455,4.4209882616996765e-05,49.46912767319009,19.24070971366018,0,14,0.5398028809704322,14
0.2915385067462921,1.310546875,1e-06,0.0,0.0,-0.005856719915755093,-0.0002338962516716947,1.0,0.043030403554439545,-1.0,1.0,0.4371988773345947,0.0,1.0,0.484375,0.0,1.0,0.484375,0.0,9665,9665,9876,9665.0,9454,422,operation,training,1770886209.3324203,40.68260955810547,62.12930917739868,76.083984375,0.0784868720144944,283.4225633000911,34.10102529404685,19330,0.0,154.0,113.9375,85.0,0.0,0.125,256.0,188.09375,104.0,0.125,256.0,188.09375,104.0,1.8857740370707998e-05,0.562214928992188,0.9942843346045662,0.0003645201213657856,6.767943315207958,5.553142697084695,3.619924545288086,3.6207802295684814,3.6190690994262695,0.5,2.5379036511294544,0.011426791083067656,3.313971683382988e-05,34.10102529404685,4.141964018344879e-05,49.187006005086005,19.219516187906265,0,15,0.5398028809704322,15
0.3029318153858185,2.09375,1e-06,0.00018407428433420137,0.0,0.007793826167471707,-2.398144260951085e-07,1.0,-0.11327668279409409,-1.0,1.0,0.48733142018318176,0.0,1.0,0.5625,0.0,1.0,0.5625,0.0,10360,10359,10387,10359.5,10332,55,operation,training,1770886243.5296032,40.68063735961914,62.12930917739868,76.083984375,0.08380220797563026,302.96745824699855,34.193441302049905,20719,0.0,227.0,123.3125,77.0,0.0,0.28125,256.0,200.421875,99.0,0.28125,256.0,200.421875,99.0,1.6657701466521838e-05,0.5296948934375422,0.9321605727032299,0.00034513091668486595,6.794396398123354,5.513569641392678,3.693311929702759,3.697014331817627,3.6896095275878906,0.5,2.5502853952348232,0.011404530610889196,3.8479920476675034e-05,34.193441302049905,4.3670181185007095e-05,49.1817774977535,19.31343490583822,0,16,0.5466262319939348,16
0.49440932273864746,1.931640625,1e-06,9.469696669839323e-05,0.0,-0.0038939721416682005,-0.0002925560647497605,1.0,0.03065658174455166,-1.0,1.0,0.58078533411026,0.0,1.0,0.65625,0.0,1.0,0.65625,0.0,9598,9598,9837,9598.0,9359,478,operation,training,1770886277.683779,40.68754959106445,62.12930917739868,76.083984375,0.07780080864815184,281.1084279389881,34.14340889872983,19196,0.0,184.0,105.75,83.0,0.0,0.265625,256.0,194.1875,113.0,0.265625,256.0,194.1875,113.0,1.8125712781504904e-05,0.5504735341202078,1.0031905513756314,0.00034794118255376816,6.8412850820459425,5.477732029743493,3.640383720397949,3.6507389545440674,3.630028486251831,0.5,2.5456660827621818,0.011078081093728542,8.092029020190239e-05,34.14340889872983,4.0419865399599075e-05,49.13823821209371,19.25724582420662,0,17,0.5367702805155421,17
0.32009202241897583,1.5078125,1e-06,0.00044281932059675455,0.0,-0.003905843594111502,0.0002549697649385507,1.0,0.002494432032108307,-1.0,1.0,0.436881959438324,0.0,1.0,0.53125,0.0,1.0,0.53125,0.0,9057,9056,9296,9056.5,8817,479,operation,training,1770886311.7115738,40.68820571899414,62.12930917739868,76.083984375,0.07337429833263645,266.16952660571246,34.02530753798783,18113,0.0,133.0,107.625,84.0,0.0,0.1875,256.0,175.390625,97.0,0.1875,256.0,175.390625,97.0,1.8974212781627287e-05,0.5960608193265038,1.0630314673411716,0.00034367991611361504,6.690782696940005,5.526042338926345,3.5853986740112305,3.617108106613159,3.553689479827881,0.5,2.533239134121686,0.010672050062566996,3.387033939361572e-05,34.02530753798783,4.346994683146477e-05,49.442963363137096,19.254688967950642,0,18,0.5496588324488249,18
0.3844037652015686,1.6328125,1e-06,0.000272537290584296,0.0,-0.001961706788279116,0.000167536026950188,1.0,0.026812629774212837,-1.0,1.0,0.3940187096595764,0.0,1.0,0.453125,0.0,1.0,0.453125,0.0,9927,9927,10780,9927.0,9074,1706,operation,training,1770886345.8931565,40.69123840332031,62.12930917739868,76.083984375,0.08043161481926708,290.4399376865598,34.17918375506997,19854,0.0,172.0,113.25,80.0,0.0,0.21875,256.0,196.96875,116.0,0.21875,256.0,196.96875,116.0,1.757579353793073e-05,0.5376823134182485,0.9705934003599673,0.0003489498049020767,6.7780232429504395,5.574349939823151,3.661696434020996,3.740163564682007,3.5832293033599854,0.5,2.5355338491499424,0.011279230937361717,3.302004188299179e-05,34.17918375506997,4.182010889053345e-05,49.12447269493714,19.27016137074679,0,19,0.5549658832448825,19
0.3426019549369812,1.94921875,1e-06,0.0,0.0,0.009749981109052896,-3.911285341473558e-05,1.0,-0.11536137014627457,-1.0,1.0,0.6744667887687683,0.0,1.0,0.734375,0.0,1.0,0.734375,0.0,9125,9124,9362,9124.5,8887,475,operation,training,1770886379.7961411,40.69247055053711,62.12930917739868,76.083984375,0.0740326437746277,269.1558544393565,33.90043296292424,18249,0.0,152.0,104.1875,76.0,0.0,0.140625,256.0,180.953125,100.0,0.140625,256.0,180.953125,100.0,2.1328302538684314e-05,0.5744770767971231,1.0535342008352306,0.00038922019302845,6.653019026387483,5.459201917052269,3.590944766998291,3.605149984359741,3.576739549636841,0.5,2.5410136287100613,0.010824290104210377,3.4079886972904205e-05,33.90043296292424,4.424015060067177e-05,49.21610694890842,19.225945631042123,0,20,0.5481425322213799,20
0.41173267364501953,2.19140625,1e-06,8.18062835605815e-05,0.0,0.01758769399020821,-0.00022089535289637752,1.0,-0.15837393701076508,-1.0,1.0,0.5712802410125732,0.0,1.0,0.609375,0.0,1.0,0.609375,0.0,9667,9666,9713,9666.5,9620,93,operation,training,1770886414.072354,40.82204818725586,62.12930917739868,76.083984375,0.0784880778884233,282.03923531217873,34.27360022906214,19333,0.0,150.0,106.4375,84.0,0.0,0.15625,256.0,195.640625,81.0,0.15625,256.0,195.640625,81.0,1.91563751452376e-05,0.537662035375405,0.9942688545028033,0.0003703502006828785,6.732066344935447,5.510779542848468,3.639866352081299,3.6454622745513916,3.634270191192627,0.5,2.5426634741015732,0.011626601219177246,3.411015495657921e-05,34.27360022906214,4.675006493926048e-05,48.97505819099024,19.222199764102697,0,21,0.5458680818802123,21
0.454436331987381,2.41015625,1e-06,0.000183495540113654,0.0,0.025406119413673878,0.0001489385499553464,1.0,-0.23133890330791473,-1.0,1.0,0.30891627073287964,0.0,1.0,0.359375,0.0,1.0,0.359375,0.0,10673,10673,11051,10673.0,10295,756,operation,training,1770886448.2322698,40.82217788696289,62.12930917739868,76.083984375,0.0863631614265889,312.4675383370748,34.15714815305546,21346,0.0,170.0,120.4375,78.0,0.0,0.34375,256.0,213.09375,100.0,0.34375,256.0,213.09375,100.0,2.4511898822149118e-05,0.4985289707449913,0.904567306948541,0.0005232309922575951,6.798938103020191,5.480062372051179,3.721834182739258,3.7505455017089844,3.6931231021881104,0.5,2.5477659134194255,0.011667930986732244,3.523007035255432e-05,34.15714815305546,4.237005487084389e-05,48.89464001497254,19.308893734123558,0,22,0.5519332827899924,22
0.29710668325424194,1.119140625,1e-06,0.0,0.0,0.01173435989767313,0.00018409239024919088,1.0,-0.1258327215909958,-1.0,1.0,0.6280533075332642,0.0,1.0,0.65625,0.0,1.0,0.65625,0.0,8890,8890,9987,8890.0,7793,2194,operation,training,1770886482.155426,40.81938552856445,62.12930917739868,76.083984375,0.07192077195239222,262.0818492096957,33.92070082994178,17780,0.0,157.0,108.9375,71.0,0.0,0.0625,256.0,168.875,87.0,0.0625,256.0,168.875,87.0,2.4169313651169112e-05,0.6150667094880595,1.0844246169271448,0.0004297303967177868,6.647640996146947,5.424123456701636,3.532249927520752,3.6503448486328125,3.4141552448272705,0.5,2.5457530762068927,0.011890280991792679,3.34298238158226e-05,33.92070082994178,4.495028406381607e-05,48.770740597043186,19.281069688964635,0,23,0.55420773313116,23
0.3253340423107147,2.345703125,1e-06,0.0001220703125,0.0,0.01952280371915549,0.00019250338593224114,1.0,-0.15627360343933105,-1.0,1.0,0.6976919770240784,0.0,1.0,0.71875,0.0,1.0,0.71875,0.0,9312,9311,10115,9311.5,8508,1607,operation,training,1770886516.2880182,40.82741928100586,62.12930917739868,76.083984375,0.07537183438490497,272.83558114959436,34.12861314043403,18623,0.0,202.0,104.8125,83.0,0.0,0.140625,256.0,186.171875,87.0,0.140625,256.0,186.171875,87.0,1.9289049272064057e-05,0.5653797597258945,1.035055981751235,0.0003592199645936489,6.736499837134033,5.560598784592003,3.6164026260375977,3.670586109161377,3.5622191429138184,0.5,2.5345557406544685,0.01114017004147172,3.817025572061539e-05,34.12861314043403,4.380987957119942e-05,48.701375072821975,19.27584754815325,0,24,0.5526914329037149,24
0.3422718346118927,1.40625,1e-06,0.0,0.0,0.0019566438859328628,-3.281597784621226e-05,1.0,-0.018670709803700447,-1.0,1.0,0.540014386177063,0.0,1.0,0.609375,0.0,1.0,0.609375,0.0,9911,9910,10390,9910.5,9431,959,operation,training,1770886550.4368382,40.828033447265625,62.12930917739868,76.083984375,0.0802630290989155,290.3060459604308,34.13811092777178,19821,0.0,173.0,113.875,91.0,0.0,0.25,256.0,195.828125,88.0,0.25,256.0,195.828125,88.0,1.7924917175156227e-05,0.5413842855499466,0.9725469040364564,0.0003552897833287716,6.78516925079748,5.514186201617122,3.6526312828063965,3.684494972229004,3.620767831802368,0.5,2.5401726718991995,0.011431511025875807,9.646033868193626e-05,34.13811092777178,4.603015258908272e-05,48.683747194707394,19.276852184906602,0,25,0.5670962850644428,25
0.30031052231788635,1.94140625,1e-06,8.729050023248419e-05,0.0,9.932438842952251e-06,-0.00015361688929260708,1.0,-0.027565225958824158,-1.0,1.0,0.8492670655250549,0.0,1.0,0.875,0.0,1.0,0.875,0.0,8696,8695,8704,8695.5,8687,17,operation,training,1770886584.1143847,40.830169677734375,62.12930917739868,76.083984375,0.07054065437373686,258.2179742158781,33.67503763595596,17391,0.0,134.0,102.25,77.0,0.0,0.03125,256.0,169.484375,84.0,0.03125,256.0,169.484375,84.0,2.0548030601253272e-05,0.6093155613543938,1.1053347670291136,0.00035735080018639565,6.60924589401111,5.294679856393486,3.5530762672424316,3.562778949737549,3.5433733463287354,0.5,2.5271980641409755,0.010860580019652843,3.521004691720009e-05,33.67503763595596,4.6409666538238525e-05,48.80810537235811,19.222876933403313,0,26,0.5572403335860501,26
0.37088170647621155,1.109375,1e-06,6.103515625e-05,0.0,-0.001957113156095147,0.0004962923534890251,1.0,0.006199332419782877,-1.0,1.0,0.509855329990387,0.0,1.0,0.578125,0.0,1.0,0.578125,0.0,9539,9539,10244,9539.0,8834,1410,operation,training,1770886618.2108479,40.830230712890625,62.12930917739868,76.083984375,0.07730445704400354,279.7883144420627,34.09363260585815,19078,0.0,155.0,101.5,79.0,0.0,0.25,256.0,196.59375,79.0,0.25,256.0,196.59375,79.0,2.0860151410890157e-05,0.5373521621348349,1.00940228615119,0.00039796996861696243,6.7609649039804935,5.515999675262719,3.654297351837158,3.706651210784912,3.6019437313079834,0.5,2.5377600509673357,0.01134135015308857,3.653997555375099e-05,34.09363260585815,4.384014755487442e-05,48.73227955913171,19.2573768151924,0,27,0.5633055344958302,27
0.3558975160121918,1.439453125,1e-06,0.0001880676718428731,0.0,7.030903361737728e-06,0.00017416170646811224,1.0,-0.028978265821933746,-1.0,1.0,0.46931469440460205,0.0,1.0,0.5625,0.0,1.0,0.5625,0.0,9371,9370,9836,9370.5,8905,931,operation,training,1770886652.3723502,40.831207275390625,62.12930917739868,76.083984375,0.0758615194669445,274.32316385430835,34.15861740708351,18741,0.0,153.0,105.1875,77.0,0.0,0.3125,256.0,187.640625,72.0,0.3125,256.0,187.640625,72.0,2.0821726045157663e-05,0.5650599183121836,1.0286674342912767,0.00039021996781229973,6.785804559011012,5.538695708382875,3.6460165977478027,3.6516170501708984,3.640415906906128,0.5,2.5345568037591875,0.011059751268476248,3.62698920071125e-05,34.15861740708351,4.472024738788605e-05,48.868788429070264,19.278256386052817,0,28,0.5549658832448825,28
0.3379479944705963,2.095703125,1e-06,0.00024657428730279207,0.0,0.013674126355908811,0.0001883432073626068,1.0,-0.16572536528110504,-1.0,1.0,0.5052684545516968,0.0,1.0,0.578125,0.0,1.0,0.578125,0.0,9554,9553,9953,9553.5,9154,799,operation,training,1770886686.4265735,40.831336975097656,62.12930917739868,76.083984375,0.07726616239257827,280.56081097413687,34.05144135002047,19107,0.0,149.0,113.1875,89.0,0.0,0.203125,256.0,185.359375,95.0,0.203125,256.0,185.359375,95.0,1.8345694804719413e-05,0.5663282723588178,1.0099385993664078,0.0003505311906337738,6.7183522949926555,5.480385936331004,3.61429500579834,3.648585319519043,3.580004930496216,0.5,2.5347035001032054,0.011213209945708513,0.00022502988576889038,34.05144135002047,4.50601801276207e-05,48.936804075259715,19.296896818093956,0,29,0.5648218347232752,29
