data.actor/entropy,data.actor/grad_norm,data.actor/lr,data.actor/pg_clipfrac,data.actor/pg_clipfrac_lower,data.actor/pg_loss,data.actor/ppo_kl,data.critic/advantages/max,data.critic/advantages/mean,data.critic/advantages/min,data.critic/grad_norm,data.critic/lr,data.critic/returns/max,data.critic/returns/mean,data.critic/returns/min,data.critic/rewards/max,data.critic/rewards/mean,data.critic/rewards/min,data.critic/score/max,data.critic/score/mean,data.critic/score/min,data.critic/values/max,data.critic/values/mean,data.critic/values/min,data.critic/vf_clipfrac,data.critic/vf_explained_var,data.critic/vf_loss,data.critic/vpred_mean,data.global_seqlen/balanced_max,data.global_seqlen/balanced_min,data.global_seqlen/max,data.global_seqlen/mean,data.global_seqlen/min,data.global_seqlen/minmax_diff,data.logging/granularity,data.logging/phase,data.logging/wall_time,data.perf/cpu_memory_used_gb,data.perf/max_memory_allocated_gb,data.perf/max_memory_reserved_gb,data.perf/mfu/actor,data.perf/mfu/critic,data.perf/throughput,data.perf/time_per_step,data.perf/total_num_tokens,data.prompt_length/clip_ratio,data.prompt_length/max,data.prompt_length/mean,data.prompt_length/min,data.response/aborted_ratio,data.response_length/clip_ratio,data.response_length/max,data.response_length/mean,data.response_length/min,data.response_length_non_aborted/clip_ratio,data.response_length_non_aborted/max,data.response_length_non_aborted/mean,data.response_length_non_aborted/min,data.timing_per_token_ms/adv,data.timing_per_token_ms/gen,data.timing_per_token_ms/update_actor,data.timing_per_token_ms/update_critic,data.timing_per_token_ms/values,data.timing_s/adv,data.timing_s/gen,data.timing_s/generate_sequences,data.timing_s/generation_timing/max,data.timing_s/generation_timing/min,data.timing_s/generation_timing/topk_ratio,data.timing_s/old_log_prob,data.timing_s/reward,data.timing_s/start_profile,data.timing_s/step,data.timing_s/stop_profile,data.timing_s/testing,data.timing_s/update_actor,data.timing_s/update_critic,data.timing_s/values,data.training/epoch,data.training/global_step,data.val-core/openai/gsm8k/reward/mean@1,step
0.28779271245002747,3.98828125,1e-06,0.0010824135388247669,0.0,-0.006854775072497432,4.000472358711704e-06,4.7366251945495605,4.7294680172171866e-08,-4.535943508148193,97.0,1e-05,1.0,0.4944808781147003,0.0,1.0,0.5625,0.0,1.0,0.5625,0.0,2.0625,-0.171875,-2.875,0.1742567775218049,-0.4475620985031128,0.03758743082289584,0.1630742086126702,9563,9563,9675,9563.0,9451,224,operation,training,1770861253.9999394,41.7851448059082,83.09880876541138,101.2890625,0.07170795430041615,0.07927575296407716,180.21063600211403,53.06568031804636,19126,0.0,154.0,103.5,83.0,0.0,0.25,256.0,195.34375,86.0,0.25,256.0,195.34375,86.0,0.0009222002052340213,0.5465032058806563,1.0883920405252492,0.9844846115391582,0.20809661910895377,0.01763800112530589,6.832383079919964,3.656616687774658,3.6617188453674316,3.6515145301818848,0.5,2.567954044789076,0.011002074927091599,3.7380028516054153e-05,53.06568031804636,4.4430140405893326e-05,48.450474040117115,20.816586167085916,18.82925268029794,3.98005593707785,0,11,0.5375284306292646,11
0.37092697620391846,4.71875,1e-06,0.001183796935947612,0.0,-0.010581443189948914,-0.000147675323319163,5.2745442390441895,4.380498186407067e-09,-4.51860237121582,73.75,1e-05,1.0,0.3909303545951843,0.0,1.0,0.4375,0.0,1.0,0.4375,0.0,2.59375,0.443359375,-2.234375,0.00018168604583479464,-0.3282899856567383,0.023564957875350956,0.6546897293883376,9355,9355,9810,9355.0,8900,910,operation,training,1770861307.5852208,41.790618896484375,83.09880876541138,101.2890625,0.07008718065616656,0.07722754119632899,174.59212356405126,53.58202769421041,18710,0.0,131.0,105.25,81.0,0.0,0.203125,256.0,187.09375,57.0,0.203125,256.0,187.09375,57.0,0.0009527702217016674,0.6053491079977897,1.1134853494716466,1.010466293535852,0.21337069213123547,0.017826330848038197,7.248450219165534,3.6517322063446045,3.7166433334350586,3.5868210792541504,0.5,2.562233041971922,0.011470124125480652,3.908015787601471e-05,53.58202769421041,4.4079963117837906e-05,48.615608408115804,20.833310888614506,18.905824352055788,3.9921656497754157,0,12,0.5398028809704322,12
0.40940606594085693,4.7734375,1e-06,0.0005561901270993985,0.0,-0.00644525172538124,0.00023122177995560378,5.620603561401367,1.0535269545641768e-08,-4.198549270629883,100.84375,1e-05,1.0,0.35577937960624695,0.0,1.0,0.421875,0.0,1.0,0.421875,0.0,2.828125,0.6796875,-2.03125,0.11345736666407902,-0.5534055233001709,0.03765077690331964,0.2248767634446267,9918,9917,10307,9917.5,9528,779,operation,training,1770861360.740487,41.786720275878906,83.09880876541138,101.2890625,0.07424340454260911,0.0818822645808548,186.60315389811558,53.147547577973455,19835,0.0,177.0,117.5625,83.0,0.0,0.25,256.0,192.359375,97.0,0.25,256.0,192.359375,97.0,0.0009070974118483586,0.5481946708374412,1.0517526766130822,0.9537258637843188,0.20188367922062805,0.017992277164012194,6.748824592679739,3.65476131439209,3.6699585914611816,3.639564275741577,0.5,2.5745381959713995,0.011999228969216347,4.479009658098221e-05,53.147547577973455,5.829008296132088e-05,48.50946366554126,20.861514340620488,18.917152508161962,4.004362777341157,0,13,0.5458680818802123,13
0.4177876114845276,4.6171875,1e-06,0.0007120712252799422,0.0,-0.013334131021110807,0.00018255191241678403,3.510321855545044,-9.475562556815476e-09,-3.8672633171081543,105.28125,1e-05,1.0,0.5486621856689453,-1.4901161193847656e-08,1.0,0.609375,0.0,1.0,0.609375,0.0,1.71875,-0.1513671875,-2.296875,0.16969595712726004,-0.5284301042556763,0.0438825614110101,0.06916446325158176,9901,9901,10146,9901.0,9656,490,operation,training,1770861414.3955414,41.79203414916992,83.09880876541138,101.2890625,0.0743889907660291,0.08223436170556755,184.54270729477665,53.65153760416433,19802,0.0,143.0,109.6875,82.0,0.0,0.21875,256.0,199.71875,105.0,0.21875,256.0,199.71875,105.0,0.0009031817426122616,0.5861387954652659,1.0494031712360912,0.9492659127807592,0.20091194842330928,0.017884804867208004,7.492026083637029,3.680133581161499,3.6925363540649414,3.6677308082580566,0.5,2.562946969177574,0.011630765162408352,3.508990630507469e-05,53.65153760416433,4.5320019125938416e-05,48.91380281094462,20.780281596817076,18.797363604884595,3.9784584026783705,0,14,0.5428354814253222,14
0.31226930022239685,4.015625,1e-06,0.0005141011642990634,0.0,-0.007725241584921605,2.3926257767925563e-05,4.868334770202637,1.1003934652364933e-08,-4.970422267913818,56.125,1e-05,1.0,0.39511218667030334,0.0,1.0,0.4375,0.0,1.0,0.4375,0.0,2.71875,0.4453125,-1.2578125,0.0003608059196267277,0.05984371900558472,0.017568586226843763,0.6548135508783162,9886,9886,10190,9886.0,9582,608,operation,training,1770861467.35256,41.790863037109375,83.09880876541138,101.2890625,0.07422898224523292,0.08213252490432266,186.69138842084365,52.95370120508596,19772,0.0,154.0,113.9375,85.0,0.0,0.15625,256.0,195.0,104.0,0.15625,256.0,195.0,104.0,0.0010105843810074826,0.542113988530428,1.0516088071648328,0.9504579613701221,0.20180490890439828,0.019981274381279945,6.765582576859742,3.6550943851470947,3.674515962600708,3.6356728076934814,0.5,2.571411794051528,0.011267602909356356,3.4840311855077744e-05,52.95370120508596,4.313001409173012e-05,48.27591315563768,20.792409335263073,18.792454812210053,3.990086658857763,0,15,0.5526914329037149,15
0.31600314378738403,3.8046875,1e-06,0.0008477338269585744,0.0,-0.009808151737161097,2.0449647308851127e-06,3.945411205291748,2.7270099067777664e-08,-4.259831428527832,45.40625,1e-05,1.0,0.506290853023529,0.0,1.0,0.5625,0.0,1.0,0.5625,0.0,2.25,0.6640625,-1.28125,0.001048831909429282,0.034454941749572754,0.014363006968778791,0.5613286049047019,10066,10066,10078,10066.0,10054,24,operation,training,1770861520.5028799,41.83340072631836,83.09880876541138,101.2890625,0.0755208876786759,0.08332083603895368,189.40680664814488,53.144869385287166,20132,0.0,227.0,123.3125,77.0,0.0,0.203125,256.0,191.25,86.0,0.203125,256.0,191.25,86.0,0.0009133344297437006,0.560423472951002,1.034244491656535,0.9373173315125021,0.19777776375886652,0.01838724873960018,6.859583308920264,3.6661200523376465,3.675337553024292,3.656902551651001,0.5,2.5705066779628396,0.011362822260707617,7.869116961956024e-05,53.144869385287166,4.366971552371979e-05,48.34209164697677,20.82141010602936,18.870072518009692,3.9816619399935007,0,16,0.5481425322213799,16
0.3684360682964325,4.2265625,1e-06,0.0008396675257245079,0.0,-0.01266226309871854,0.00016436964938293386,4.234058856964111,-2.1693116636356535e-08,-4.420603275299072,54.5625,1e-05,1.0,0.5391795635223389,0.0,1.0,0.609375,0.0,1.0,0.609375,0.0,2.046875,0.328125,-1.453125,0.0,-0.050499796867370605,0.017998251616518246,0.4256728745531291,9759,9758,10160,9758.5,9357,803,operation,training,1770861575.3674357,41.83700942993164,83.09880876541138,101.2890625,0.0731392797834979,0.08038419434621472,177.88871625142613,54.85732993995771,19517,0.0,184.0,105.75,83.0,0.0,0.1875,256.0,199.203125,125.0,0.1875,256.0,199.203125,125.0,0.0009175747226036712,0.6659357476953488,1.0672698772354954,0.9712528268166111,0.20416940694082472,0.01790830586105585,8.490014847368002,3.667649984359741,3.7087340354919434,3.626565933227539,0.5,2.5566362659446895,0.011473061051219702,4.4229906052351e-05,54.85732993995771,4.403991624712944e-05,48.320336354896426,20.82990619400516,18.955941420979798,3.984774315264076,0,17,0.5405610310841547,17
0.3398742973804474,4.234375,1e-06,0.0006901909364387393,0.0,-0.006121520393207902,0.00014351418275282413,6.132818222045898,-7.80833531166536e-09,-3.667292356491089,44.34375,1e-05,1.0,0.44213220477104187,0.0,1.0,0.484375,0.0,1.0,0.484375,0.0,2.359375,0.375,-2.46875,0.00012550200335681438,0.1363513469696045,0.014365070130224922,0.6135526545403991,9307,9306,9341,9306.5,9272,69,operation,training,1770861629.7388062,41.96208572387695,83.09880876541138,101.2890625,0.06687596633432848,0.07663749551004856,171.17918072336812,54.36700865533203,18613,0.0,133.0,107.625,84.0,0.0,0.140625,256.0,183.203125,110.0,0.140625,256.0,183.203125,110.0,0.0009672908248605089,0.5831317609148239,1.1667244076590322,1.0181534109453108,0.21322430666618752,0.018004184123128653,6.83721989672631,3.615044355392456,3.61515212059021,3.614936590194702,0.5,2.854494806844741,0.010929299052804708,3.8020312786102295e-05,54.36700865533203,4.200031980872154e-05,48.36565860500559,21.716241399757564,18.95088943792507,3.9687440199777484,0,18,0.55420773313116,18
0.3499829173088074,4.19140625,1e-06,0.0009098916634684429,0.0,-0.012339896438788855,0.00018803528553235083,5.264740943908691,9.189662364406104e-09,-3.5398707389831543,60.34375,1e-05,1.0,0.38050490617752075,0.0,1.0,0.4375,0.0,1.0,0.4375,0.0,2.046875,0.703125,-1.7265625,0.16231594177224906,-0.006591439247131348,0.018525689560192404,0.3321666984993499,9903,9902,10592,9902.5,9213,1379,operation,training,1770861683.7397032,41.96413040161133,83.09880876541138,101.2890625,0.07414622614879143,0.08196058931920344,183.38828566532194,53.997451168019325,19805,0.0,172.0,113.25,80.0,0.0,0.25,256.0,196.203125,103.0,0.25,256.0,196.203125,103.0,0.0009345767252585467,0.6131976963402602,1.0530270044041745,0.9524727559737095,0.20080087052804446,0.018509292043745518,7.699923472944647,3.6755123138427734,3.727266550064087,3.623757839202881,0.5,2.56095362175256,0.01158967800438404,3.346987068653107e-05,53.997451168019325,4.272954538464546e-05,47.89301617676392,20.855199822224677,18.863722932059318,3.9768612408079207,0,19,0.5489006823351024,19
0.3601347506046295,4.1640625,1e-06,0.0003459746003500186,0.0,-0.003990551602328196,-0.00028465183383730164,4.7162933349609375,-3.468345610713186e-08,-3.3754162788391113,91.0625,1e-05,1.0,0.6396084427833557,0.0,1.0,0.6875,0.0,1.0,0.6875,0.0,1.921875,0.0751953125,-1.84375,0.05402409077214543,0.08191877603530884,0.02395146287017269,0.28063276727334596,9260,9259,9491,9259.5,9028,463,operation,training,1770861737.9764397,41.97268295288086,83.09880876541138,101.2890625,0.06896675198617824,0.07658276864687034,170.73439754494842,54.23335972800851,18519,0.0,152.0,104.1875,76.0,0.0,0.125,256.0,185.171875,90.0,0.125,256.0,185.171875,90.0,0.0009581878036220373,0.6617958036299854,1.1311915463586046,1.018604068386789,0.21457167953229458,0.01774467993527651,7.842942068818957,3.6369123458862305,3.639981746673584,3.633842945098877,0.5,2.563379772938788,0.012441717088222504,4.687020555138588e-05,54.23335972800851,5.195988342165947e-05,48.155022574122995,20.948536247015,18.863528742454946,3.9736529332585633,0,20,0.5428354814253222,20
0.4715837836265564,4.4765625,1e-06,0.000814023704151623,0.0,-0.007920074378489517,-0.00014500384361326724,4.282077789306641,5.583243378737279e-08,-3.0727813243865967,117.5625,1e-05,1.0,0.5527133941650391,0.0,1.0,0.59375,0.0,1.0,0.59375,0.0,2.296875,0.94140625,-0.984375,0.0,0.10240310430526733,0.030238295987146557,1.092527762055397,9837,9837,10005,9837.0,9669,336,operation,training,1770861792.6741505,41.97600173950195,83.09880876541138,101.2890625,0.07374786829088462,0.08137763705600502,179.86842971591975,54.68997542001307,19674,0.0,150.0,106.4375,84.0,0.0,0.171875,256.0,200.96875,84.0,0.171875,256.0,200.96875,84.0,0.0009004629639435483,0.6535344900436788,1.058376600131388,0.959214759822808,0.2027495750325963,0.01771570835262537,8.405760610941797,3.68449330329895,3.6895174980163574,3.679469108581543,0.5,2.560873814858496,0.01183548616245389,4.171999171376228e-05,54.68997542001307,4.211999475955963e-05,48.022753037977964,20.822501230984926,18.871591184753925,3.9888951391912997,0,21,0.5496588324488249,21
0.4896422326564789,4.2734375,1e-06,0.0006958087033126503,0.0,-0.01027601899113506,0.0004860547302030227,4.52926778793335,4.446821932901912e-08,-3.4004149436950684,75.8984375,1e-05,1.0,0.30496105551719666,0.0,1.0,0.34375,0.0,1.0,0.34375,0.0,2.359375,0.9453125,-0.65234375,0.2514023974072188,-0.20738255977630615,0.023537493205367355,0.5480303467484191,10980,10979,11247,10979.5,10712,535,operation,training,1770861846.9953964,41.973304748535156,83.09880876541138,101.2890625,0.0821489034748005,0.09104462437917124,202.13362874219834,54.31802747678012,21959,0.0,170.0,120.4375,78.0,0.0,0.390625,256.0,222.671875,137.0,0.390625,256.0,222.671875,137.0,0.0008085498809298724,0.5602500244659312,0.9512057819226978,0.8582751890282658,0.1812376826017616,0.01775494683533907,7.984123098663986,3.7652621269226074,3.7821757793426514,3.7483487129211426,0.5,2.5785852591507137,0.012112984899431467,3.533996641635895e-05,54.31802747678012,4.3029896914958954e-05,47.94868486514315,20.88752776524052,18.846864875871688,3.979798272252083,0,22,0.55420773313116,22
