timestamp,elapsed_seconds,phase_id,phase_name,iteration,nnodes,gpus_per_node,gpu_id,gpu_name,temperature_c,power_draw_w,power_limit_w,enforced_power_limit_w,pstate,clocks_throttle_active,clocks_throttle_gpu_idle,clocks_throttle_sw_power_cap,memory_used_mb,memory_total_mb,memory_util_percent,gpu_util_percent,sm_clock_mhz,mem_clock_mhz,timestamp_aligned_unix,operation
2026-02-11_20:44:38,135,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,304.51,300.00,300.00,P0,0x0000000000000004,Not Active,Active,56494,81920,60,99,1395,1512,1770860684.860783,update_critic
2026-02-11_20:44:39,136,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,254.70,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,56494,81920,61,99,1410,1512,1770860685.860783,update_critic
2026-02-11_20:44:40,137,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,270.77,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,56494,81920,60,100,1410,1512,1770860686.860783,update_actor
2026-02-11_20:44:41,138,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,259.34,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,56494,81920,67,94,1410,1512,1770860687.860783,update_actor
2026-02-11_20:44:43,140,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,51,286.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,56494,81920,44,87,1410,1512,1770860689.860783,update_actor
2026-02-11_20:44:44,141,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,51,281.40,300.00,300.00,P0,0x0000000000000004,Not Active,Active,56494,81920,43,89,1395,1512,1770860690.860783,update_actor
2026-02-11_20:44:45,142,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,52,298.70,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,56494,81920,52,93,1410,1512,1770860691.860783,update_actor
2026-02-11_20:44:46,143,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,52,286.75,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,60214,81920,25,59,1410,1512,1770860692.860783,update_actor
2026-02-11_20:44:48,145,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,52,293.08,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,73434,81920,52,90,1410,1512,1770860694.860783,update_actor
2026-02-11_20:44:49,146,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,52,301.25,300.00,300.00,P0,0x0000000000000004,Not Active,Active,73434,81920,54,94,1395,1512,1770860695.860783,update_actor
2026-02-11_20:44:50,147,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,53,282.90,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,73434,81920,58,96,1410,1512,1770860696.860783,update_actor
2026-02-11_20:44:51,148,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,49,107.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,56330,81920,30,100,1410,1512,1770860697.860783,update_actor
2026-02-11_20:44:53,150,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,53,277.62,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74312,81920,41,73,1380,1512,1770860699.860783,update_actor
2026-02-11_20:44:54,151,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,53,306.23,300.00,300.00,P0,0x0000000000000004,Not Active,Active,75334,81920,51,92,1395,1512,1770860700.860783,update_actor
2026-02-11_20:44:55,152,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,53,302.33,300.00,300.00,P0,0x0000000000000004,Not Active,Active,75334,81920,48,90,1395,1512,1770860701.860783,update_actor
2026-02-11_20:44:56,153,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,54,279.27,300.00,300.00,P0,0x0000000000000004,Not Active,Active,75334,81920,60,99,1380,1512,1770860702.860783,update_actor
2026-02-11_20:44:58,155,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,54,291.54,300.00,300.00,P0,0x0000000000000004,Not Active,Active,75334,81920,44,89,1395,1512,1770860704.860783,update_actor
2026-02-11_20:44:59,156,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,50,84.41,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,75334,81920,9,21,1410,1512,1770860705.860783,update_actor
2026-02-11_20:45:00,157,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,53,279.17,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,75334,81920,61,97,1410,1512,1770860706.860783,update_actor
2026-02-11_20:45:01,158,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,54,283.11,300.00,300.00,P0,0x0000000000000004,Not Active,Active,75334,81920,63,98,1395,1512,1770860707.860783,update_actor
2026-02-11_20:45:03,160,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,54,290.46,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,75334,81920,68,92,1410,1512,1770860709.860783,update_actor
2026-02-11_20:45:04,161,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,54,275.12,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,75334,81920,50,91,1410,1512,1770860710.860783,update_actor
2026-02-11_20:45:05,162,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,55,319.83,300.00,300.00,P0,0x0000000000000004,Not Active,Active,75334,81920,47,90,1395,1512,1770860711.860783,update_actor
2026-02-11_20:45:06,163,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,55,292.58,300.00,300.00,P0,0x0000000000000004,Not Active,Active,75334,81920,44,87,1395,1512,1770860712.860783,update_actor
2026-02-11_20:45:07,165,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,52,85.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,75334,81920,70,81,1410,1512,1770860713.860783,gen
2026-02-11_20:45:09,166,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,51,121.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52290,81920,3,100,1410,1512,1770860715.860783,gen
2026-02-11_20:45:10,167,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,50,85.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,73710,81920,0,0,1410,1512,1770860716.860783,gen
2026-02-11_20:45:11,168,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,53,298.68,300.00,300.00,P0,0x0000000000000004,Not Active,Active,70392,81920,0,0,1305,1512,1770860717.860783,gen
2026-02-11_20:45:13,170,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,54,293.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,70392,81920,71,91,1410,1512,1770860719.860783,gen
2026-02-11_20:45:14,171,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,54,285.89,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,70392,81920,72,91,1410,1512,1770860720.860783,gen
2026-02-11_20:45:15,172,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,51,88.12,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46450,81920,81,94,1410,1512,1770860721.860783,gen
2026-02-11_20:45:16,173,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,50,83.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46450,81920,0,0,1410,1512,1770860722.860783,gen
2026-02-11_20:45:17,174,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,55,289.79,300.00,300.00,P0,0x0000000000000004,Not Active,Active,51552,81920,36,98,1305,1512,1770860723.860783,adv
2026-02-11_20:45:19,176,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,55,295.83,300.00,300.00,P0,0x0000000000000004,Not Active,Active,51552,81920,35,97,1290,1512,1770860725.860783,adv
2026-02-11_20:45:20,177,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,55,296.96,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,53392,81920,38,92,1410,1512,1770860726.860783,adv
2026-02-11_20:45:21,178,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,55,283.10,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,53392,81920,38,92,1410,1512,1770860727.860783,adv
2026-02-11_20:45:22,179,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,56,287.90,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,53392,81920,38,92,1410,1512,1770860728.860783,adv
2026-02-11_20:45:24,181,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,55,291.83,300.00,300.00,P0,0x0000000000000004,Not Active,Active,59652,81920,59,99,1395,1512,1770860730.860783,update_critic
2026-02-11_20:45:25,182,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,56,308.47,300.00,300.00,P0,0x0000000000000004,Not Active,Active,66912,81920,60,99,1380,1512,1770860731.860783,update_critic
2026-02-11_20:45:26,183,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,55,302.92,300.00,300.00,P0,0x0000000000000004,Not Active,Active,66912,81920,60,99,1410,1512,1770860732.860783,update_critic
2026-02-11_20:45:27,184,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,56,239.12,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,66912,81920,62,99,1410,1512,1770860733.860783,update_critic
2026-02-11_20:45:29,186,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,56,268.98,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71812,81920,59,99,1410,1512,1770860735.860783,update_critic
2026-02-11_20:45:30,187,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,56,288.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71814,81920,62,99,1410,1512,1770860736.860783,update_critic
2026-02-11_20:45:31,188,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,284.50,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,46,88,1395,1512,1770860737.860783,update_critic
2026-02-11_20:45:32,189,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,303.98,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,53,93,1395,1512,1770860738.860783,update_critic
2026-02-11_20:45:34,191,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,291.69,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,44,88,1380,1512,1770860740.860783,update_critic
2026-02-11_20:45:35,192,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,290.55,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,52,93,1380,1512,1770860741.860783,update_critic
2026-02-11_20:45:36,193,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,304.37,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,60,99,1380,1512,1770860742.860783,update_actor
2026-02-11_20:45:37,194,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,304.81,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,64,98,1395,1512,1770860743.860783,update_actor
2026-02-11_20:45:39,196,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,271.99,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,59,97,1395,1512,1770860745.860783,update_actor
2026-02-11_20:45:40,197,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,271.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71814,81920,59,96,1410,1512,1770860746.860783,update_actor
2026-02-11_20:45:41,198,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,274.85,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71814,81920,52,91,1410,1512,1770860747.860783,update_actor
2026-02-11_20:45:42,199,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,276.17,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71814,81920,78,98,1410,1512,1770860748.860783,update_actor
2026-02-11_20:45:44,201,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,54,91.04,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,66230,81920,4,100,1410,1512,1770860750.860783,update_actor
2026-02-11_20:45:45,202,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,294.83,300.00,300.00,P0,0x0000000000000004,Not Active,Active,69072,81920,62,97,1395,1512,1770860751.860783,update_actor
2026-02-11_20:45:46,203,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,57,270.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,69072,81920,61,97,1410,1512,1770860752.860783,update_actor
2026-02-11_20:45:47,204,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,58,282.81,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,69072,81920,58,95,1410,1512,1770860753.860783,update_actor
2026-02-11_20:45:49,206,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,58,292.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,73712,81920,58,99,1410,1512,1770860755.860783,update_actor
2026-02-11_20:45:50,207,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,58,278.47,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,74132,81920,60,99,1410,1512,1770860756.860783,update_actor
2026-02-11_20:45:51,208,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,58,283.35,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,58,95,1380,1512,1770860757.860783,update_actor
2026-02-11_20:45:52,209,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,58,294.17,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,48,91,1395,1512,1770860758.860783,update_actor
2026-02-11_20:45:53,210,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,58,328.68,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,53,90,1365,1512,1770860759.860783,update_actor
2026-02-11_20:45:55,212,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,59,316.77,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,44,87,1380,1512,1770860761.860783,update_actor
2026-02-11_20:45:56,213,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,58,309.11,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,43,87,1380,1512,1770860762.860783,update_actor
2026-02-11_20:45:57,214,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,59,306.77,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,42,86,1395,1512,1770860763.860783,update_actor
2026-02-11_20:45:59,216,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,59,295.61,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,47,90,1395,1512,1770860765.860783,update_actor
2026-02-11_20:46:00,217,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,59,301.50,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,53,94,1395,1512,1770860766.860783,update_actor
2026-02-11_20:46:01,218,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,59,309.65,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,56,95,1395,1512,1770860767.860783,update_actor
2026-02-11_20:46:02,219,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,59,299.17,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74134,81920,60,99,1380,1512,1770860768.860783,update_actor
2026-02-11_20:46:04,221,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,55,89.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,74134,81920,0,0,1410,1512,1770860770.860783,gen
2026-02-11_20:46:05,222,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,55,92.25,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,73710,81920,25,55,1410,1512,1770860771.860783,gen
2026-02-11_20:46:06,223,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,54,91.51,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,61816,81920,2,58,1410,1512,1770860772.860783,gen
2026-02-11_20:46:07,224,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,57,297.60,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,70392,81920,71,91,1410,1512,1770860773.860783,gen
2026-02-11_20:46:08,225,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,57,298.10,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,70392,81920,71,91,1410,1512,1770860774.860783,gen
2026-02-11_20:46:10,227,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,58,306.96,300.00,300.00,P0,0x0000000000000004,Not Active,Active,70392,81920,71,90,1395,1512,1770860776.860783,gen
2026-02-11_20:46:11,228,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,54,91.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46450,81920,3,100,1410,1512,1770860777.860783,gen
2026-02-11_20:46:12,229,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,53,87.07,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46450,81920,0,0,1410,1512,1770860778.860783,gen
2026-02-11_20:46:13,230,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,58,294.08,300.00,300.00,P0,0x0000000000000004,Not Active,Active,51552,81920,37,98,1275,1512,1770860779.860783,adv
2026-02-11_20:46:15,232,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,58,312.09,300.00,300.00,P0,0x0000000000000004,Not Active,Active,51552,81920,35,98,1260,1512,1770860781.860783,adv
2026-02-11_20:46:16,233,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,58,295.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,53392,81920,37,91,1410,1512,1770860782.860783,adv
2026-02-11_20:46:17,234,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,58,289.24,300.00,300.00,P0,0x0000000000000004,Not Active,Active,53392,81920,38,92,1395,1512,1770860783.860783,adv
2026-02-11_20:46:18,235,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,58,297.74,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,53392,81920,38,92,1410,1512,1770860784.860783,adv
2026-02-11_20:46:20,237,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,58,287.91,300.00,300.00,P0,0x0000000000000004,Not Active,Active,57812,81920,31,70,1395,1512,1770860786.860783,update_critic
2026-02-11_20:46:21,238,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,58,307.00,300.00,300.00,P0,0x0000000000000004,Not Active,Active,66912,81920,44,89,1395,1512,1770860787.860783,update_critic
2026-02-11_20:46:22,239,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,58,302.90,300.00,300.00,P0,0x0000000000000004,Not Active,Active,66912,81920,60,99,1380,1512,1770860788.860783,update_critic
2026-02-11_20:46:23,240,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,58,204.35,300.00,300.00,P0,0x0000000000000004,Not Active,Active,66912,81920,59,99,1395,1512,1770860789.860783,update_critic
2026-02-11_20:46:25,242,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,308.25,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71812,81920,59,99,1380,1512,1770860791.860783,update_critic
2026-02-11_20:46:26,243,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,58,232.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71812,81920,60,99,1410,1512,1770860792.860783,update_critic
2026-02-11_20:46:27,244,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,272.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71814,81920,60,97,1410,1512,1770860793.860783,update_critic
2026-02-11_20:46:28,245,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,293.35,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,52,93,1365,1512,1770860794.860783,update_critic
2026-02-11_20:46:29,246,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,218.96,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,60,98,1380,1512,1770860795.860783,update_critic
2026-02-11_20:46:31,248,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,291.69,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,49,92,1380,1512,1770860797.860783,update_critic
2026-02-11_20:46:32,249,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,278.42,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,54,93,1365,1512,1770860798.860783,update_actor
2026-02-11_20:46:33,250,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,296.09,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,60,99,1380,1512,1770860799.860783,update_actor
2026-02-11_20:46:34,251,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,304.62,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,54,93,1365,1512,1770860800.860783,update_actor
2026-02-11_20:46:36,253,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,292.47,300.00,300.00,P0,0x0000000000000004,Not Active,Active,71814,81920,60,99,1395,1512,1770860802.860783,update_actor
2026-02-11_20:46:37,254,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,251.83,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71814,81920,55,94,1410,1512,1770860803.860783,update_actor
2026-02-11_20:46:38,255,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,58,234.30,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,71814,81920,73,98,1410,1512,1770860804.860783,update_actor
2026-02-11_20:46:39,256,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,56,91.83,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,65210,81920,4,100,1410,1512,1770860805.860783,update_actor
2026-02-11_20:46:41,258,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,289.21,300.00,300.00,P0,0x0000000000000004,Not Active,Active,68232,81920,60,99,1395,1512,1770860807.860783,update_actor
2026-02-11_20:46:42,259,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,313.36,300.00,300.00,P0,0x0000000000000004,Not Active,Active,69072,81920,60,99,1395,1512,1770860808.860783,update_actor
2026-02-11_20:46:43,260,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,60,311.86,300.00,300.00,P0,0x0000000000000004,Not Active,Active,69472,81920,60,99,1395,1512,1770860809.860783,update_actor
2026-02-11_20:46:44,261,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,60,278.49,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74112,81920,59,99,1395,1512,1770860810.860783,update_actor
2026-02-11_20:46:46,263,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,60,305.40,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74532,81920,60,99,1380,1512,1770860812.860783,update_actor
2026-02-11_20:46:47,264,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,60,287.88,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74532,81920,58,95,1395,1512,1770860813.860783,update_actor
2026-02-11_20:46:48,265,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,59,310.67,300.00,300.00,P0,0x0000000000000004,Not Active,Active,74534,81920,60,99,1395,1512,1770860814.860783,update_actor
