timestamp,elapsed_seconds,phase_id,phase_name,iteration,nnodes,gpus_per_node,gpu_id,gpu_name,temperature_c,power_draw_w,power_limit_w,enforced_power_limit_w,pstate,clocks_throttle_active,clocks_throttle_gpu_idle,clocks_throttle_sw_power_cap,memory_used_mb,memory_total_mb,memory_util_percent,gpu_util_percent,sm_clock_mhz,mem_clock_mhz,timestamp_aligned_unix,operation
2026-02-12_15:50:19,84,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,47,217.60,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,32,68,1410,1512,1770929428.877644,update_actor
2026-02-12_15:50:19,84,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,47,207.92,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,32,82,1410,1512,1770929428.877644,update_actor
2026-02-12_15:50:20,85,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,47,213.67,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,34,73,1410,1512,1770929429.877644,update_actor
2026-02-12_15:50:20,85,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,46,181.88,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,36,85,1410,1512,1770929429.877644,update_actor
2026-02-12_15:50:21,86,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,48,244.97,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,40,78,1410,1512,1770929430.877644,update_actor
2026-02-12_15:50:21,86,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,47,219.59,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,39,83,1410,1512,1770929430.877644,update_actor
2026-02-12_15:50:22,87,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,48,207.68,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,32,74,1410,1512,1770929431.877644,update_actor
2026-02-12_15:50:22,87,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,47,204.59,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,54,92,1410,1512,1770929431.877644,update_actor
2026-02-12_15:50:24,89,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,48,248.25,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,43,82,1410,1512,1770929433.877644,update_actor
2026-02-12_15:50:24,89,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,48,243.60,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,32,78,1410,1512,1770929433.877644,update_actor
2026-02-12_15:50:25,90,3,training,1,1,2,0,NVIDIA A100 80GB PCIe,48,215.10,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,44,83,1410,1512,1770929434.877644,update_actor
2026-02-12_15:50:25,90,3,training,1,1,2,1,NVIDIA A100 80GB PCIe,48,182.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,44,89,1410,1512,1770929434.877644,update_actor
2026-02-12_15:50:26,91,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,45,80.31,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,0,0,1410,1512,1770929435.877644,gen_max
2026-02-12_15:50:26,91,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,45,81.19,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,3,100,1410,1512,1770929435.877644,gen_max
2026-02-12_15:50:27,92,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,46,137.74,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,21614,81920,17,39,1410,1512,1770929436.877644,gen_max
2026-02-12_15:50:27,92,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,44,94.43,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,21614,81920,16,52,1410,1512,1770929436.877644,gen_max
2026-02-12_15:50:28,93,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,44,79.90,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16402,81920,0,0,1410,1512,1770929437.877644,gen_max
2026-02-12_15:50:28,93,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,47,239.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34418,81920,53,85,1410,1512,1770929437.877644,gen_max
2026-02-12_15:50:30,95,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,47,240.80,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,51,84,1410,1512,1770929439.877644,gen_max
2026-02-12_15:50:30,95,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,48,235.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34418,81920,53,84,1410,1512,1770929439.877644,gen_max
2026-02-12_15:50:31,96,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,48,254.43,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,53,85,1410,1512,1770929440.877644,gen_max
2026-02-12_15:50:31,96,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,45,81.26,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,3,100,1410,1512,1770929440.877644,gen_max
2026-02-12_15:50:32,97,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,45,83.42,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10460,81920,3,100,1410,1512,1770929441.877644,gen_max
2026-02-12_15:50:32,97,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,44,87.81,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,100,1410,1512,1770929441.877644,gen_max
2026-02-12_15:50:33,98,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,45,80.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,0,1410,1512,1770929442.877644,gen_max
2026-02-12_15:50:33,98,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,44,87.63,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,94,1410,1512,1770929442.877644,gen_max
2026-02-12_15:50:35,100,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,45,80.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,11708,81920,0,0,1410,1512,1770929444.877644,gen_max
2026-02-12_15:50:35,100,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,45,108.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13392,81920,7,81,1410,1512,1770929444.877644,gen_max
2026-02-12_15:50:36,101,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,46,80.21,300.00,300.00,P0,0x0000000000000004,Not Active,Active,34378,81920,0,0,1395,1512,1770929445.877644,gen_max
2026-02-12_15:50:36,101,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,46,302.61,300.00,300.00,P0,0x0000000000000004,Not Active,Active,34382,81920,17,32,1395,1512,1770929445.877644,gen_max
2026-02-12_15:50:37,102,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,48,245.95,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34378,81920,59,88,1410,1512,1770929446.877644,gen_max
2026-02-12_15:50:37,102,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,47,234.96,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34382,81920,59,88,1410,1512,1770929446.877644,gen_max
2026-02-12_15:50:38,103,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,45,81.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10428,81920,2,79,1410,1512,1770929447.877644,gen_max
2026-02-12_15:50:38,103,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,44,80.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,3,98,1410,1512,1770929447.877644,gen_max
2026-02-12_15:50:39,104,1,rollout,2,1,2,0,NVIDIA A100 80GB PCIe,44,80.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10980,81920,0,0,1410,1512,1770929448.877644,gen_max
2026-02-12_15:50:39,104,1,rollout,2,1,2,1,NVIDIA A100 80GB PCIe,47,96.35,300.00,300.00,P0,0x0000000000000004,Not Active,Active,11522,81920,0,91,1380,1512,1770929448.877644,gen_max
2026-02-12_15:50:41,106,2,rl_policy,2,1,2,0,NVIDIA A100 80GB PCIe,50,300.67,300.00,300.00,P0,0x0000000000000004,Not Active,Active,13964,81920,35,94,1365,1512,1770929450.877644,adv
2026-02-12_15:50:41,106,2,rl_policy,2,1,2,1,NVIDIA A100 80GB PCIe,49,187.40,300.00,300.00,P0,0x0000000000000004,Not Active,Active,13964,81920,35,93,1395,1512,1770929450.877644,adv
2026-02-12_15:50:42,107,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,215.34,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20184,81920,37,81,1410,1512,1770929451.877644,update_actor
2026-02-12_15:50:42,107,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,48,209.40,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20186,81920,42,85,1410,1512,1770929451.877644,update_actor
2026-02-12_15:50:43,108,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,252.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20184,81920,38,76,1410,1512,1770929452.877644,update_actor
2026-02-12_15:50:43,108,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,48,193.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20186,81920,30,80,1410,1512,1770929452.877644,update_actor
2026-02-12_15:50:44,109,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,194.68,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,45,84,1410,1512,1770929453.877644,update_actor
2026-02-12_15:50:44,109,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,49,215.83,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,29,81,1410,1512,1770929453.877644,update_actor
2026-02-12_15:50:46,111,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,220.51,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,31,66,1410,1512,1770929455.877644,update_actor
2026-02-12_15:50:46,111,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,48,180.45,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,43,87,1410,1512,1770929455.877644,update_actor
2026-02-12_15:50:47,112,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,49,211.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,43,81,1410,1512,1770929456.877644,update_actor
2026-02-12_15:50:47,112,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,49,189.18,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,43,87,1410,1512,1770929456.877644,update_actor
2026-02-12_15:50:48,113,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,50,221.52,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,34,72,1410,1512,1770929457.877644,update_actor
2026-02-12_15:50:48,113,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,49,218.39,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,34,75,1410,1512,1770929457.877644,update_actor
2026-02-12_15:50:49,114,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,50,203.16,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,41,78,1410,1512,1770929458.877644,update_actor
2026-02-12_15:50:49,114,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,49,201.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,41,87,1410,1512,1770929458.877644,update_actor
2026-02-12_15:50:51,116,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,50,196.69,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,44,81,1410,1512,1770929460.877644,update_actor
2026-02-12_15:50:51,116,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,50,240.14,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,30,81,1410,1512,1770929460.877644,update_actor
2026-02-12_15:50:52,117,3,training,2,1,2,0,NVIDIA A100 80GB PCIe,51,248.59,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20444,81920,35,73,1410,1512,1770929461.877644,update_actor
2026-02-12_15:50:52,117,3,training,2,1,2,1,NVIDIA A100 80GB PCIe,50,186.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,43,85,1410,1512,1770929461.877644,update_actor
2026-02-12_15:50:53,118,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,47,84.30,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,13144,81920,1,20,1410,1512,1770929462.877644,gen_max
2026-02-12_15:50:53,118,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,46,81.66,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,2,72,1410,1512,1770929462.877644,gen_max
2026-02-12_15:50:54,119,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,47,81.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,21614,81920,0,0,1410,1512,1770929463.877644,gen_max
2026-02-12_15:50:54,119,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,46,81.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,21614,81920,0,0,1410,1512,1770929463.877644,gen_max
2026-02-12_15:50:56,121,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,46,80.98,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16402,81920,0,0,1410,1512,1770929465.877644,gen_max
2026-02-12_15:50:56,121,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,49,237.88,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,53,85,1410,1512,1770929465.877644,gen_max
2026-02-12_15:50:57,122,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,50,243.75,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34444,81920,53,85,1410,1512,1770929466.877644,gen_max
2026-02-12_15:50:57,122,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,50,246.58,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34410,81920,54,85,1410,1512,1770929466.877644,gen_max
2026-02-12_15:50:58,123,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,50,254.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34444,81920,54,85,1410,1512,1770929467.877644,gen_max
2026-02-12_15:50:58,123,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,46,88.91,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,18,1410,1512,1770929467.877644,gen_max
2026-02-12_15:50:59,124,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,46,81.48,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,0,1410,1512,1770929468.877644,gen_max
2026-02-12_15:50:59,124,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,46,88.70,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,100,1410,1512,1770929468.877644,gen_max
2026-02-12_15:51:00,125,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,46,81.08,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,0,0,1410,1512,1770929469.877644,gen_max
2026-02-12_15:51:00,125,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,46,89.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10980,81920,0,100,1410,1512,1770929469.877644,gen_max
2026-02-12_15:51:02,127,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,46,84.12,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,16402,81920,1,32,1410,1512,1770929471.877644,gen_max
2026-02-12_15:51:02,127,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,48,256.87,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34376,81920,24,42,1410,1512,1770929471.877644,gen_max
2026-02-12_15:51:03,128,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,49,242.98,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34372,81920,58,88,1410,1512,1770929472.877644,gen_max
2026-02-12_15:51:03,128,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,49,237.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,34376,81920,59,89,1410,1512,1770929472.877644,gen_max
2026-02-12_15:51:04,129,1,rollout,3,1,2,0,NVIDIA A100 80GB PCIe,47,84.50,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10422,81920,3,100,1410,1512,1770929473.877644,gen_max
2026-02-12_15:51:04,129,1,rollout,3,1,2,1,NVIDIA A100 80GB PCIe,46,81.56,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,10380,81920,2,73,1410,1512,1770929473.877644,gen_max
2026-02-12_15:51:05,130,2,rl_policy,3,1,2,0,NVIDIA A100 80GB PCIe,52,309.14,300.00,300.00,P0,0x0000000000000004,Not Active,Active,13962,81920,35,94,1365,1512,1770929474.877644,adv
2026-02-12_15:51:05,130,2,rl_policy,3,1,2,1,NVIDIA A100 80GB PCIe,51,266.77,300.00,300.00,P0,0x0000000000000004,Not Active,Active,13962,81920,35,94,1350,1512,1770929474.877644,adv
2026-02-12_15:51:07,132,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,152.26,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19886,81920,37,71,1410,1512,1770929476.877644,update_actor
2026-02-12_15:51:07,132,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,49,191.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,19886,81920,37,80,1410,1512,1770929476.877644,update_actor
2026-02-12_15:51:08,133,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,185.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20186,81920,29,62,1410,1512,1770929477.877644,update_actor
2026-02-12_15:51:08,133,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,235.22,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20186,81920,29,83,1410,1512,1770929477.877644,update_actor
2026-02-12_15:51:09,134,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,247.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,39,79,1410,1512,1770929478.877644,update_actor
2026-02-12_15:51:09,134,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,198.25,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,39,84,1410,1512,1770929478.877644,update_actor
2026-02-12_15:51:10,135,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,232.67,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,44,82,1410,1512,1770929479.877644,update_actor
2026-02-12_15:51:10,135,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,219.83,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,36,83,1410,1512,1770929479.877644,update_actor
2026-02-12_15:51:12,137,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,50,216.52,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,35,82,1410,1512,1770929481.877644,update_actor
2026-02-12_15:51:12,137,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,208.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,36,79,1410,1512,1770929481.877644,update_actor
2026-02-12_15:51:13,138,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,218.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,44,85,1410,1512,1770929482.877644,update_actor
2026-02-12_15:51:13,138,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,222.41,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,36,77,1410,1512,1770929482.877644,update_actor
2026-02-12_15:51:14,139,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,202.77,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,36,83,1410,1512,1770929483.877644,update_actor
2026-02-12_15:51:14,139,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,51,207.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,35,74,1410,1512,1770929483.877644,update_actor
2026-02-12_15:51:15,140,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,52,249.00,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,36,84,1410,1512,1770929484.877644,update_actor
2026-02-12_15:51:15,140,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,50,220.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,37,76,1410,1512,1770929484.877644,update_actor
2026-02-12_15:51:16,141,3,training,3,1,2,0,NVIDIA A100 80GB PCIe,51,206.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,37,74,1410,1512,1770929485.877644,update_actor
2026-02-12_15:51:16,141,3,training,3,1,2,1,NVIDIA A100 80GB PCIe,51,242.63,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20446,81920,37,84,1410,1512,1770929485.877644,update_actor
2026-02-12_15:51:18,143,1,rollout,4,1,2,0,NVIDIA A100 80GB PCIe,49,83.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,20448,81920,5,5,1410,1512,1770929487.877644,gen_max
