timestamp,elapsed_seconds,phase_id,phase_name,iteration,nnodes,gpus_per_node,gpu_id,gpu_name,temperature_c,power_draw_w,power_limit_w,enforced_power_limit_w,pstate,clocks_throttle_active,clocks_throttle_gpu_idle,clocks_throttle_sw_power_cap,memory_used_mb,memory_total_mb,memory_util_percent,gpu_util_percent,sm_clock_mhz,mem_clock_mhz,timestamp_aligned_unix,operation
2026-02-12_08:06:30,155,1,rollout,4,1,2,1,NVIDIA A100 80GB PCIe,55,234.73,300.00,300.00,P0,0x0000000000000004,Not Active,Active,51438,81920,3,7,1155,1512,1770901596.562069,gen
2026-02-12_08:06:31,156,1,rollout,4,1,2,1,NVIDIA A100 80GB PCIe,56,284.58,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,51438,81920,71,92,1410,1512,1770901597.562069,gen
2026-02-12_08:06:32,157,1,rollout,4,1,2,1,NVIDIA A100 80GB PCIe,56,286.42,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,51438,81920,73,92,1410,1512,1770901598.562069,gen
2026-02-12_08:06:34,159,1,rollout,4,1,2,1,NVIDIA A100 80GB PCIe,54,93.97,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27496,81920,81,94,1410,1512,1770901600.562069,gen
2026-02-12_08:06:35,160,2,rl_policy,4,1,2,1,NVIDIA A100 80GB PCIe,57,286.48,300.00,300.00,P0,0x0000000000000004,Not Active,Active,32598,81920,36,97,1320,1512,1770901601.562069,adv
2026-02-12_08:06:36,161,2,rl_policy,4,1,2,1,NVIDIA A100 80GB PCIe,57,290.65,300.00,300.00,P0,0x0000000000000004,Not Active,Active,32598,81920,37,98,1305,1512,1770901602.562069,adv
2026-02-12_08:06:37,162,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,252.70,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37998,81920,53,91,1410,1512,1770901603.562069,update_actor
2026-02-12_08:06:38,163,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,253.92,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,49698,81920,59,98,1410,1512,1770901604.562069,update_actor
2026-02-12_08:06:40,165,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,56,262.30,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,49698,81920,61,100,1410,1512,1770901606.562069,update_actor
2026-02-12_08:06:41,166,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,276.12,300.00,300.00,P0,0x0000000000000004,Not Active,Active,49698,81920,60,99,1395,1512,1770901607.562069,update_actor
2026-02-12_08:06:42,167,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,247.01,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54938,81920,54,96,1410,1512,1770901608.562069,update_actor
2026-02-12_08:06:43,168,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,283.46,300.00,300.00,P0,0x0000000000000004,Not Active,Active,54938,81920,59,100,1395,1512,1770901609.562069,update_actor
2026-02-12_08:06:45,170,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,56,212.60,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,63,99,1410,1512,1770901611.562069,update_actor
2026-02-12_08:06:46,171,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,261.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,60,97,1410,1512,1770901612.562069,update_actor
2026-02-12_08:06:47,172,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,266.38,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,59,99,1410,1512,1770901613.562069,update_actor
2026-02-12_08:06:48,173,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,275.08,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,60,99,1410,1512,1770901614.562069,update_actor
2026-02-12_08:06:50,175,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,58,276.05,300.00,300.00,P0,0x0000000000000004,Not Active,Active,54940,81920,64,99,1350,1512,1770901616.562069,update_actor
2026-02-12_08:06:51,176,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,243.47,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,46,92,1410,1512,1770901617.562069,update_actor
2026-02-12_08:06:52,177,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,58,280.75,300.00,300.00,P0,0x0000000000000004,Not Active,Active,54940,81920,46,91,1395,1512,1770901618.562069,update_actor
2026-02-12_08:06:53,178,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,279.47,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,46,90,1410,1512,1770901619.562069,update_actor
2026-02-12_08:06:55,180,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,270.74,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,44,91,1410,1512,1770901621.562069,update_actor
2026-02-12_08:06:56,181,3,training,4,1,2,1,NVIDIA A100 80GB PCIe,57,275.87,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,48,93,1410,1512,1770901622.562069,update_actor
2026-02-12_08:06:57,182,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,54,90.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27496,81920,3,100,1410,1512,1770901623.562069,gen
2026-02-12_08:06:58,183,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,53,89.98,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,42862,81920,2,65,1410,1512,1770901624.562069,gen
2026-02-12_08:07:00,185,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,57,291.35,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,51438,81920,71,91,1410,1512,1770901626.562069,gen
2026-02-12_08:07:01,186,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,57,291.14,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,51438,81920,73,92,1410,1512,1770901627.562069,gen
2026-02-12_08:07:02,187,1,rollout,5,1,2,1,NVIDIA A100 80GB PCIe,57,155.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,50436,81920,82,95,1410,1512,1770901628.562069,gen
2026-02-12_08:07:03,188,2,rl_policy,5,1,2,1,NVIDIA A100 80GB PCIe,57,300.83,300.00,300.00,P0,0x0000000000000004,Not Active,Active,32598,81920,34,88,1305,1512,1770901629.562069,adv
2026-02-12_08:07:05,190,2,rl_policy,5,1,2,1,NVIDIA A100 80GB PCIe,58,294.35,300.00,300.00,P0,0x0000000000000004,Not Active,Active,32598,81920,37,98,1305,1512,1770901631.562069,adv
2026-02-12_08:07:06,191,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,57,260.26,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,36738,81920,34,84,1410,1512,1770901632.562069,update_actor
2026-02-12_08:07:07,192,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,57,260.84,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,49698,81920,53,96,1410,1512,1770901633.562069,update_actor
2026-02-12_08:07:08,193,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,296.32,300.00,300.00,P0,0x0000000000000004,Not Active,Active,49698,81920,57,98,1395,1512,1770901634.562069,update_actor
2026-02-12_08:07:09,194,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,57,272.78,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,49698,81920,61,99,1410,1512,1770901635.562069,update_actor
2026-02-12_08:07:11,196,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,57,270.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54938,81920,48,94,1410,1512,1770901637.562069,update_actor
2026-02-12_08:07:12,197,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,302.48,300.00,300.00,P0,0x0000000000000004,Not Active,Active,54938,81920,54,97,1380,1512,1770901638.562069,update_actor
2026-02-12_08:07:13,198,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,277.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54938,81920,59,99,1410,1512,1770901639.562069,update_actor
2026-02-12_08:07:14,199,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,269.00,300.00,300.00,P0,0x0000000000000004,Not Active,Active,54940,81920,62,99,1395,1512,1770901640.562069,update_actor
2026-02-12_08:07:16,201,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,256.89,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,59,99,1410,1512,1770901642.562069,update_actor
2026-02-12_08:07:17,202,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,277.69,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,61,100,1410,1512,1770901643.562069,update_actor
2026-02-12_08:07:18,203,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,270.29,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,61,100,1410,1512,1770901644.562069,update_actor
2026-02-12_08:07:19,204,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,59,273.41,300.00,300.00,P0,0x0000000000000004,Not Active,Active,54940,81920,63,99,1395,1512,1770901645.562069,update_actor
2026-02-12_08:07:21,206,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,215.93,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,59,100,1410,1512,1770901647.562069,update_actor
2026-02-12_08:07:22,207,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,59,279.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,47,92,1410,1512,1770901648.562069,update_actor
2026-02-12_08:07:23,208,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,276.25,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,46,91,1410,1512,1770901649.562069,update_actor
2026-02-12_08:07:24,209,3,training,5,1,2,1,NVIDIA A100 80GB PCIe,58,252.17,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,54940,81920,44,91,1410,1512,1770901650.562069,update_actor
2026-02-12_08:07:26,211,1,rollout,6,1,2,1,NVIDIA A100 80GB PCIe,54,90.87,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,27496,81920,3,100,1410,1512,1770901652.562069,gen
2026-02-12_08:07:27,212,1,rollout,6,1,2,1,NVIDIA A100 80GB PCIe,54,90.47,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,42862,81920,2,54,1410,1512,1770901653.562069,gen
2026-02-12_08:07:28,213,1,rollout,6,1,2,1,NVIDIA A100 80GB PCIe,57,292.78,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,51438,81920,71,91,1410,1512,1770901654.562069,gen
2026-02-12_08:07:29,214,1,rollout,6,1,2,1,NVIDIA A100 80GB PCIe,58,303.00,300.00,300.00,P0,0x0000000000000004,Not Active,Active,51438,81920,76,93,1395,1512,1770901655.562069,gen
2026-02-12_08:07:31,216,1,rollout,6,1,2,1,NVIDIA A100 80GB PCIe,57,297.13,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,51438,81920,81,94,1410,1512,1770901657.562069,gen
2026-02-12_08:07:32,217,2,rl_policy,6,1,2,1,NVIDIA A100 80GB PCIe,58,288.95,300.00,300.00,P0,0x0000000000000004,Not Active,Active,30338,81920,21,64,1335,1512,1770901658.562069,adv
2026-02-12_08:07:33,218,2,rl_policy,6,1,2,1,NVIDIA A100 80GB PCIe,59,295.64,300.00,300.00,P0,0x0000000000000004,Not Active,Active,32598,81920,37,98,1320,1512,1770901659.562069,adv
2026-02-12_08:07:34,219,3,training,6,1,2,1,NVIDIA A100 80GB PCIe,58,272.74,300.00,300.00,P0,0x0000000000000004,Not Active,Active,34458,81920,34,87,1395,1512,1770901660.562069,update_actor
2026-02-12_08:07:36,221,3,training,6,1,2,1,NVIDIA A100 80GB PCIe,58,271.90,300.00,300.00,P0,0x0000000000000004,Not Active,Active,49698,81920,63,98,1395,1512,1770901662.562069,update_actor
